trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,exec_order
T0905,C1,0.45,100.0,0.0,2005,False,False,False,847
T0906,C1,0.45,100.0,0.0,2006,False,False,False,1340
T0907,C1,0.45,100.0,0.0,2007,False,False,False,473
T0908,C1,0.45,100.0,0.0,2008,False,False,False,2081
T0909,C1,0.45,100.0,0.0,2009,False,False,False,2471
T0910,C1,0.45,100.0,0.0,2010,False,False,False,1256
T0911,C1,0.45,100.0,0.0,2011,False,False,False,2193
T0912,C1,0.45,100.0,0.0,2012,False,False,False,226
T0913,C1,0.45,100.0,0.0,2013,False,False,False,1423
T0914,C1,0.45,100.0,0.0,2014,False,False,False,2646
T0915,C1,0.45,100.0,0.0,2015,False,False,False,3100
T0916,C1,0.45,100.0,0.0,2016,False,False,False,3049
T0917,C1,0.45,100.0,0.0,2017,False,False,False,1804
T0918,C1,0.45,100.0,0.0,2018,False,False,False,2418
T0919,C1,0.45,100.0,0.0,2019,False,False,False,1430
T0920,C1,0.45,100.0,0.0,2020,False,False,False,1031
T0921,C1,0.45,100.0,0.0,2021,False,False,False,713
T0922,C1,0.45,100.0,0.0,2022,False,False,False,1686
T0923,C1,0.45,100.0,0.0,2023,False,False,False,1211
T0924,C1,0.45,100.0,0.0,2024,False,False,False,1366
T0925,C1,0.45,100.0,0.0,2025,False,False,False,2130
T0926,C1,0.45,100.0,0.0,2026,False,False,False,1628
T0927,C1,0.45,100.0,0.0,2027,False,False,False,3012
T0928,C1,0.45,100.0,0.0,2028,False,False,False,14
T0929,C1,0.45,100.0,0.0,2029,False,False,False,2785
T0930,C1,0.45,100.0,0.0,2030,False,False,False,1237
T0931,C1,0.45,100.0,0.0,2031,False,False,False,3122
T0932,C1,0.45,100.0,0.0,2032,False,False,False,746
T0933,C1,0.45,100.0,0.0,2033,False,False,False,470
T0934,C1,0.45,100.0,0.0,2034,False,False,False,2940
T0935,C1,0.45,100.0,0.0,2035,False,False,False,966
T0936,C1,0.45,100.0,0.0,2036,False,False,False,707
T0937,C1,0.45,100.0,0.0,2037,False,False,False,243
T0938,C1,0.45,100.0,0.0,2038,False,False,False,1051
T0939,C1,0.45,100.0,0.0,2039,False,False,False,907
T0940,C1,0.45,100.0,0.0,2040,False,False,False,2298
T0941,C1,0.45,100.0,0.0,2041,False,False,False,2406
T0942,C1,0.45,100.0,0.0,2042,False,False,False,3101
T0943,C1,0.45,100.0,0.0,2043,False,False,False,777
T0944,C1,0.45,100.0,0.0,2044,False,False,False,3016
T0945,C1,0.45,100.0,0.0,2045,False,False,False,2048
T0946,C1,0.45,100.0,0.0,2046,False,False,False,979
T0947,C1,0.45,100.0,0.0,2047,False,False,False,11
T0948,C1,0.45,100.0,0.0,2048,False,False,False,1785
T0949,C1,0.45,100.0,0.0,2049,False,False,False,1690
T0950,C1,0.45,150.0,0.0,2000,False,False,False,2190
T0951,C1,0.45,150.0,0.0,2001,False,False,False,2951
T0952,C1,0.45,150.0,0.0,2002,False,False,False,921
T0953,C1,0.45,150.0,0.0,2003,False,False,False,536
T0954,C1,0.45,150.0,0.0,2004,False,False,False,628
T0955,C1,0.45,150.0,0.0,2005,False,False,False,1920
T0956,C1,0.45,150.0,0.0,2006,False,False,False,1458
T0957,C1,0.45,150.0,0.0,2007,False,False,False,3139
T0958,C1,0.45,150.0,0.0,2008,False,False,False,1736
T0959,C1,0.45,150.0,0.0,2009,False,False,False,265
T0960,C1,0.45,150.0,0.0,2010,False,False,False,458
T0961,C1,0.45,150.0,0.0,2011,False,False,False,560
T0962,C1,0.45,150.0,0.0,2012,False,False,False,1851
T0963,C1,0.45,150.0,0.0,2013,False,False,False,1467
T0964,C1,0.45,150.0,0.0,2014,False,False,False,2608
T0965,C1,0.45,150.0,0.0,2015,False,False,False,935
T0966,C1,0.45,150.0,0.0,2016,False,False,False,1122
T0967,C1,0.45,150.0,0.0,2017,False,False,False,1944
T0968,C1,0.45,150.0,0.0,2018,False,False,False,2070
T0969,C1,0.45,150.0,0.0,2019,False,False,False,3243
T0970,C1,0.45,150.0,0.0,2020,False,False,False,1543
T0971,C1,0.45,150.0,0.0,2021,False,False,False,1455
T0972,C1,0.45,150.0,0.0,2022,False,False,False,2474
T0973,C1,0.45,150.0,0.0,2023,False,False,False,19
T0974,C1,0.45,150.0,0.0,2024,False,False,False,1808
T0975,C1,0.45,150.0,0.0,2025,False,False,False,2344
T0976,C1,0.45,150.0,0.0,2026,False,False,False,399
T0977,C1,0.45,150.0,0.0,2027,False,False,False,1143
T0978,C1,0.45,150.0,0.0,2028,False,False,False,1813
T0979,C1,0.45,150.0,0.0,2029,False,False,False,1331
T0980,C1,0.45,150.0,0.0,2030,False,False,False,386
T0981,C1,0.45,150.0,0.0,2031,False,False,False,2650
T0982,C1,0.45,150.0,0.0,2032,False,False,False,514
T0983,C1,0.45,150.0,0.0,2033,False,False,False,2068
T0984,C1,0.45,150.0,0.0,2034,False,False,False,3010
T0985,C1,0.45,150.0,0.0,2035,False,False,False,2452
T0986,C1,0.45,150.0,0.0,2036,False,False,False,2710
T0987,C1,0.45,150.0,0.0,2037,False,False,False,2839
T0988,C1,0.45,150.0,0.0,2038,False,False,False,3279
T0989,C1,0.45,150.0,0.0,2039,False,False,False,1775
T0990,C1,0.45,150.0,0.0,2040,False,False,False,946
T0991,C1,0.45,150.0,0.0,2041,False,False,False,759
T0992,C1,0.45,150.0,0.0,2042,False,False,False,54
T0993,C1,0.45,150.0,0.0,2043,False,False,False,535
T0994,C1,0.45,150.0,0.0,2044,False,False,False,2537
T0995,C1,0.45,150.0,0.0,2045,False,False,False,1006
T0996,C1,0.45,150.0,0.0,2046,False,False,False,2996
T0997,C1,0.45,150.0,0.0,2047,False,False,False,1302
T0998,C1,0.45,150.0,0.0,2048,False,False,False,2476
T0999,C1,0.45,150.0,0.0,2049,False,False,False,283
T1000,C1,0.45,200.0,0.0,2000,False,False,False,1416
T1001,C1,0.45,200.0,0.0,2001,False,False,False,2363
T1002,C1,0.45,200.0,0.0,2002,False,False,False,1149
T1003,C1,0.45,200.0,0.0,2003,False,False,False,2400
T1004,C1,0.45,200.0,0.0,2004,False,False,False,1095
T1005,C1,0.45,200.0,0.0,2005,False,False,False,232
T1006,C1,0.45,200.0,0.0,2006,False,False,False,2524
T1007,C1,0.45,200.0,0.0,2007,False,False,False,2869
T1008,C1,0.45,200.0,0.0,2008,False,False,False,1826
T1009,C1,0.45,200.0,0.0,2009,False,False,False,1788
T1010,C1,0.45,200.0,0.0,2010,False,False,False,445
T1011,C1,0.45,200.0,0.0,2011,False,False,False,1341
T1012,C1,0.45,200.0,0.0,2012,False,False,False,772
T1013,C1,0.45,200.0,0.0,2013,False,False,False,3291
T1014,C1,0.45,200.0,0.0,2014,False,False,False,2875
T1015,C1,0.45,200.0,0.0,2015,False,False,False,770
T1016,C1,0.45,200.0,0.0,2016,False,False,False,2675
T1017,C1,0.45,200.0,0.0,2017,False,False,False,569
T1018,C1,0.45,200.0,0.0,2018,False,False,False,1223
T1019,C1,0.45,200.0,0.0,2019,False,False,False,1035
T1020,C1,0.45,200.0,0.0,2020,False,False,False,1229
T1021,C1,0.45,200.0,0.0,2021,False,False,False,1831
T1022,C1,0.45,200.0,0.0,2022,False,False,False,2206
T1023,C1,0.45,200.0,0.0,2023,False,False,False,1817
T1024,C1,0.45,200.0,0.0,2024,False,False,False,1521
T1025,C1,0.45,200.0,0.0,2025,False,False,False,448
T1026,C1,0.45,200.0,0.0,2026,False,False,False,2045
T1027,C1,0.45,200.0,0.0,2027,False,False,False,1558
T1028,C1,0.45,200.0,0.0,2028,False,False,False,32
T1029,C1,0.45,200.0,0.0,2029,False,False,False,1152
T1030,C1,0.45,200.0,0.0,2030,False,False,False,2050
T1031,C1,0.45,200.0,0.0,2031,False,False,False,1477
T1032,C1,0.45,200.0,0.0,2032,False,False,False,2308
T1033,C1,0.45,200.0,0.0,2033,False,False,False,750
T1034,C1,0.45,200.0,0.0,2034,False,False,False,286
T1035,C1,0.45,200.0,0.0,2035,False,False,False,2826
T1036,C1,0.45,200.0,0.0,2036,False,False,False,2617
T1037,C1,0.45,200.0,0.0,2037,False,False,False,2704
T1038,C1,0.45,200.0,0.0,2038,False,False,False,1079
T1039,C1,0.45,200.0,0.0,2039,False,False,False,2356
T1040,C1,0.45,200.0,0.0,2040,False,False,False,895
T1041,C1,0.45,200.0,0.0,2041,False,False,False,2378
T1042,C1,0.45,200.0,0.0,2042,False,False,False,1648
T1043,C1,0.45,200.0,0.0,2043,False,False,False,1584
T1044,C1,0.45,200.0,0.0,2044,False,False,False,758
T1045,C1,0.45,200.0,0.0,2045,False,False,False,2922
T1046,C1,0.45,200.0,0.0,2046,False,False,False,1514
T1047,C1,0.45,200.0,0.0,2047,False,False,False,2225
T1048,C1,0.45,200.0,0.0,2048,False,False,False,1550
T1049,C1,0.45,200.0,0.0,2049,False,False,False,1995
T1050,C2,0.15,0.0,-0.06,2000,False,False,False,3172
T1051,C2,0.15,0.0,-0.06,2001,False,False,False,655
T1052,C2,0.15,0.0,-0.06,2002,False,False,False,2594
T1053,C2,0.15,0.0,-0.06,2003,False,False,False,1705
T1054,C2,0.15,0.0,-0.06,2004,False,False,False,2385
T1055,C2,0.15,0.0,-0.06,2005,False,False,False,1753
T1056,C2,0.15,0.0,-0.06,2006,False,False,False,2325
T1057,C2,0.15,0.0,-0.06,2007,False,False,False,2767
T1058,C2,0.15,0.0,-0.06,2008,False,False,False,112
T1059,C2,0.15,0.0,-0.06,2009,False,False,False,2868
T1060,C2,0.15,0.0,-0.06,2010,False,False,False,1315
T1061,C2,0.15,0.0,-0.06,2011,False,False,False,3133
T1062,C2,0.15,0.0,-0.06,2012,False,False,False,2755
T1063,C2,0.15,0.0,-0.06,2013,False,False,False,229
T1064,C2,0.15,0.0,-0.06,2014,False,False,False,3163
T1065,C2,0.15,0.0,-0.06,2015,False,False,False,1921
T1066,C2,0.15,0.0,-0.06,2016,False,False,False,2572
T1067,C2,0.15,0.0,-0.06,2017,False,False,False,237
T1068,C2,0.15,0.0,-0.06,2018,False,False,False,1925
T1069,C2,0.15,0.0,-0.06,2019,False,False,False,970
T1070,C2,0.15,0.0,-0.06,2020,False,False,False,738
T1071,C2,0.15,0.0,-0.06,2021,False,False,False,1446
T1072,C2,0.15,0.0,-0.06,2022,False,False,False,2279
T1073,C2,0.15,0.0,-0.06,2023,False,False,False,1901
T1074,C2,0.15,0.0,-0.06,2024,False,False,False,842
T1075,C2,0.15,0.0,-0.06,2025,False,False,False,3268
T1076,C2,0.15,0.0,-0.06,2026,False,False,False,2722
T1077,C2,0.15,0.0,-0.06,2027,False,False,False,2424
T1078,C2,0.15,0.0,-0.06,2028,False,False,False,1096
T1079,C2,0.15,0.0,-0.06,2029,False,False,False,2503
T1080,C2,0.15,0.0,-0.06,2030,False,False,False,1063
T1081,C2,0.15,0.0,-0.06,2031,False,False,False,766
T1082,C2,0.15,0.0,-0.06,2032,False,False,False,3112
T1083,C2,0.15,0.0,-0.06,2033,False,False,False,2800
T1084,C2,0.15,0.0,-0.06,2034,False,False,False,1230
T1085,C2,0.15,0.0,-0.06,2035,False,False,False,1198
T1086,C2,0.15,0.0,-0.06,2036,False,False,False,2620
T1087,C2,0.15,0.0,-0.06,2037,False,False,False,2316
T1088,C2,0.15,0.0,-0.06,2038,False,False,False,272
T1089,C2,0.15,0.0,-0.06,2039,False,False,False,2496
T1090,C2,0.15,0.0,-0.06,2040,False,False,False,2019
T1091,C2,0.15,0.0,-0.06,2041,False,False,False,2345
T1092,C2,0.15,0.0,-0.06,2042,False,False,False,732
T1093,C2,0.15,0.0,-0.06,2043,False,False,False,2373
T1094,C2,0.15,0.0,-0.06,2044,False,False,False,779
T1095,C2,0.15,0.0,-0.06,2045,False,False,False,3078
T1096,C2,0.15,0.0,-0.06,2046,False,False,False,1070
T1097,C2,0.15,0.0,-0.06,2047,False,False,False,2388
T1098,C2,0.15,0.0,-0.06,2048,False,False,False,1481
T1099,C2,0.15,0.0,-0.06,2049,False,False,False,1793
T1100,C2,0.15,0.0,-0.03,2000,False,False,False,1131
T1101,C2,0.15,0.0,-0.03,2001,False,False,False,1757
T1102,C2,0.15,0.0,-0.03,2002,False,False,False,1281
T1103,C2,0.15,0.0,-0.03,2003,False,False,False,790
T1104,C2,0.15,0.0,-0.03,2004,False,False,False,270
T1105,C2,0.15,0.0,-0.03,2005,False,False,False,2769
T1106,C2,0.15,0.0,-0.03,2006,False,False,False,646
T1107,C2,0.15,0.0,-0.03,2007,False,False,False,725
T1108,C2,0.15,0.0,-0.03,2008,False,False,False,2277
T1109,C2,0.15,0.0,-0.03,2009,False,False,False,1734
T1110,C2,0.15,0.0,-0.03,2010,False,False,False,2165
T1111,C2,0.15,0.0,-0.03,2011,False,False,False,1718
T1112,C2,0.15,0.0,-0.03,2012,False,False,False,3076
T1113,C2,0.15,0.0,-0.03,2013,False,False,False,1953
T1114,C2,0.15,0.0,-0.03,2014,False,False,False,1024
T1115,C2,0.15,0.0,-0.03,2015,False,False,False,3127
T1116,C2,0.15,0.0,-0.03,2016,False,False,False,2159
T1117,C2,0.15,0.0,-0.03,2017,False,False,False,2491
T1118,C2,0.15,0.0,-0.03,2018,False,False,False,405
T1119,C2,0.15,0.0,-0.03,2019,False,False,False,733
T1120,C2,0.15,0.0,-0.03,2020,False,False,False,440
T1121,C2,0.15,0.0,-0.03,2021,False,False,False,1449
T1122,C2,0.15,0.0,-0.03,2022,False,False,False,3099
T1123,C2,0.15,0.0,-0.03,2023,False,False,False,116
T1124,C2,0.15,0.0,-0.03,2024,False,False,False,2207
T1125,C2,0.15,0.0,-0.03,2025,False,False,False,1949
T1126,C2,0.15,0.0,-0.03,2026,False,False,False,1673
T1127,C2,0.15,0.0,-0.03,2027,False,False,False,616
T1128,C2,0.15,0.0,-0.03,2028,False,False,False,2002
T1129,C2,0.15,0.0,-0.03,2029,False,False,False,2484
T1130,C2,0.15,0.0,-0.03,2030,False,False,False,852
T1131,C2,0.15,0.0,-0.03,2031,False,False,False,1385
T1132,C2,0.15,0.0,-0.03,2032,False,False,False,744
T1133,C2,0.15,0.0,-0.03,2033,False,False,False,2746
T1134,C2,0.15,0.0,-0.03,2034,False,False,False,1268
T1135,C2,0.15,0.0,-0.03,2035,False,False,False,2542
T1136,C2,0.15,0.0,-0.03,2036,False,False,False,1617
T1137,C2,0.15,0.0,-0.03,2037,False,False,False,2697
T1138,C2,0.15,0.0,-0.03,2038,False,False,False,1990
T1139,C2,0.15,0.0,-0.03,2039,False,False,False,2489
T1140,C2,0.15,0.0,-0.03,2040,False,False,False,2287
T1141,C2,0.15,0.0,-0.03,2041,False,False,False,1365
T1142,C2,0.15,0.0,-0.03,2042,False,False,False,354
T1143,C2,0.15,0.0,-0.03,2043,False,False,False,2497
T1144,C2,0.15,0.0,-0.03,2044,False,False,False,3170
T1145,C2,0.15,0.0,-0.03,2045,False,False,False,711
T1146,C2,0.15,0.0,-0.03,2046,False,False,False,2127
T1147,C2,0.15,0.0,-0.03,2047,False,False,False,477
T1148,C2,0.15,0.0,-0.03,2048,False,False,False,1450
T1149,C2,0.15,0.0,-0.03,2049,False,False,False,81
T1150,C2,0.15,0.0,0.03,2000,False,False,False,2665
T1151,C2,0.15,0.0,0.03,2001,False,False,False,3221
T1152,C2,0.15,0.0,0.03,2002,False,False,False,2788
T1153,C2,0.15,0.0,0.03,2003,False,False,False,511
T1154,C2,0.15,0.0,0.03,2004,False,False,False,2093
T1155,C2,0.15,0.0,0.03,2005,False,False,False,2074
T1156,C2,0.15,0.0,0.03,2006,False,False,False,1536
T1157,C2,0.15,0.0,0.03,2007,False,False,False,814
T1158,C2,0.15,0.0,0.03,2008,False,False,False,2999
T1159,C2,0.15,0.0,0.03,2009,False,False,False,1644
T1160,C2,0.15,0.0,0.03,2010,False,False,False,0
T1161,C2,0.15,0.0,0.03,2011,False,False,False,494
T1162,C2,0.15,0.0,0.03,2012,False,False,False,1075
T1163,C2,0.15,0.0,0.03,2013,False,False,False,207
T1164,C2,0.15,0.0,0.03,2014,False,False,False,1720
T1165,C2,0.15,0.0,0.03,2015,False,False,False,2286
T1166,C2,0.15,0.0,0.03,2016,False,False,False,576
T1167,C2,0.15,0.0,0.03,2017,False,False,False,49
T1168,C2,0.15,0.0,0.03,2018,False,False,False,1359
T1169,C2,0.15,0.0,0.03,2019,False,False,False,2062
T1170,C2,0.15,0.0,0.03,2020,False,False,False,809
T1171,C2,0.15,0.0,0.03,2021,False,False,False,2213
T1172,C2,0.15,0.0,0.03,2022,False,False,False,1442
T1173,C2,0.15,0.0,0.03,2023,False,False,False,2084
T1174,C2,0.15,0.0,0.03,2024,False,False,False,928
T1175,C2,0.15,0.0,0.03,2025,False,False,False,1658
T1176,C2,0.15,0.0,0.03,2026,False,False,False,1916
T1177,C2,0.15,0.0,0.03,2027,False,False,False,347
T1178,C2,0.15,0.0,0.03,2028,False,False,False,2557
T1179,C2,0.15,0.0,0.03,2029,False,False,False,1163
T1180,C2,0.15,0.0,0.03,2030,False,False,False,1008
T1181,C2,0.15,0.0,0.03,2031,False,False,False,623
T1182,C2,0.15,0.0,0.03,2032,False,False,False,2420
T1183,C2,0.15,0.0,0.03,2033,False,False,False,1125
T1184,C2,0.15,0.0,0.03,2034,False,False,False,867
T1185,C2,0.15,0.0,0.03,2035,False,False,False,16
T1186,C2,0.15,0.0,0.03,2036,False,False,False,3146
T1187,C2,0.15,0.0,0.03,2037,False,False,False,631
T1188,C2,0.15,0.0,0.03,2038,False,False,False,1812
T1189,C2,0.15,0.0,0.03,2039,False,False,False,1270
T1190,C2,0.15,0.0,0.03,2040,False,False,False,1110
T1191,C2,0.15,0.0,0.03,2041,False,False,False,488
T1192,C2,0.15,0.0,0.03,2042,False,False,False,2180
T1193,C2,0.15,0.0,0.03,2043,False,False,False,827
T1194,C2,0.15,0.0,0.03,2044,False,False,False,1350
T1195,C2,0.15,0.0,0.03,2045,False,False,False,740
T1196,C2,0.15,0.0,0.03,2046,False,False,False,892
T1197,C2,0.15,0.0,0.03,2047,False,False,False,980
T1198,C2,0.15,0.0,0.03,2048,False,False,False,1378
T1199,C2,0.15,0.0,0.03,2049,False,False,False,2834
T1200,C2,0.15,0.0,0.06,2000,False,False,False,2252
T1201,C2,0.15,0.0,0.06,2001,False,False,False,420
T1202,C2,0.15,0.0,0.06,2002,False,False,False,526
T1203,C2,0.15,0.0,0.06,2003,False,False,False,828
T1204,C2,0.15,0.0,0.06,2004,False,False,False,2619
T1205,C2,0.15,0.0,0.06,2005,False,False,False,624
T1206,C2,0.15,0.0,0.06,2006,False,False,False,3238
T1207,C2,0.15,0.0,0.06,2007,False,False,False,1704
T1208,C2,0.15,0.0,0.06,2008,False,False,False,2930
T1209,C2,0.15,0.0,0.06,2009,False,False,False,864
T1210,C2,0.15,0.0,0.06,2010,False,False,False,1684
T1211,C2,0.15,0.0,0.06,2011,False,False,False,2330
T1212,C2,0.15,0.0,0.06,2012,False,False,False,2652
T1213,C2,0.15,0.0,0.06,2013,False,False,False,726
T1214,C2,0.15,0.0,0.06,2014,False,False,False,3240
T1215,C2,0.15,0.0,0.06,2015,False,False,False,544
T1216,C2,0.15,0.0,0.06,2016,False,False,False,550
T1217,C2,0.15,0.0,0.06,2017,False,False,False,2072
T1218,C2,0.15,0.0,0.06,2018,False,False,False,2161
T1219,C2,0.15,0.0,0.06,2019,False,False,False,889
T1220,C2,0.15,0.0,0.06,2020,False,False,False,2693
T1221,C2,0.15,0.0,0.06,2021,False,False,False,615
T1222,C2,0.15,0.0,0.06,2022,False,False,False,965
T1223,C2,0.15,0.0,0.06,2023,False,False,False,2674
T1224,C2,0.15,0.0,0.06,2024,False,False,False,648
T1225,C2,0.15,0.0,0.06,2025,False,False,False,95
T1226,C2,0.15,0.0,0.06,2026,False,False,False,2013
T1227,C2,0.15,0.0,0.06,2027,False,False,False,336
T1228,C2,0.15,0.0,0.06,2028,False,False,False,273
T1229,C2,0.15,0.0,0.06,2029,False,False,False,2417
T1230,C2,0.15,0.0,0.06,2030,False,False,False,940
T1231,C2,0.15,0.0,0.06,2031,False,False,False,3123
T1232,C2,0.15,0.0,0.06,2032,False,False,False,123
T1233,C2,0.15,0.0,0.06,2033,False,False,False,2708
T1234,C2,0.15,0.0,0.06,2034,False,False,False,1176
T1235,C2,0.15,0.0,0.06,2035,False,False,False,1549
T1236,C2,0.15,0.0,0.06,2036,False,False,False,1404
T1237,C2,0.15,0.0,0.06,2037,False,False,False,802
T1238,C2,0.15,0.0,0.06,2038,False,False,False,868
T1239,C2,0.15,0.0,0.06,2039,False,False,False,2724
T1240,C2,0.15,0.0,0.06,2040,False,False,False,1895
T1241,C2,0.15,0.0,0.06,2041,False,False,False,1570
T1242,C2,0.15,0.0,0.06,2042,False,False,False,122
T1243,C2,0.15,0.0,0.06,2043,False,False,False,2122
T1244,C2,0.15,0.0,0.06,2044,False,False,False,541
T1245,C2,0.15,0.0,0.06,2045,False,False,False,1906
T1246,C2,0.15,0.0,0.06,2046,False,False,False,2232
T1247,C2,0.15,0.0,0.06,2047,False,False,False,1171
T1248,C2,0.15,0.0,0.06,2048,False,False,False,212
T1249,C2,0.15,0.0,0.06,2049,False,False,False,1824
T1250,C2,0.3,0.0,-0.06,2000,False,False,False,1513
T1251,C2,0.3,0.0,-0.06,2001,False,False,False,3142
T1252,C2,0.3,0.0,-0.06,2002,False,False,False,2419
T1253,C2,0.3,0.0,-0.06,2003,False,False,False,1834
T1254,C2,0.3,0.0,-0.06,2004,False,False,False,557
T1255,C2,0.3,0.0,-0.06,2005,False,False,False,76
T1256,C2,0.3,0.0,-0.06,2006,False,False,False,968
T1257,C2,0.3,0.0,-0.06,2007,False,False,False,223
T1258,C2,0.3,0.0,-0.06,2008,False,False,False,1170
T1259,C2,0.3,0.0,-0.06,2009,False,False,False,2147
T1260,C2,0.3,0.0,-0.06,2010,False,False,False,2678
T1261,C2,0.3,0.0,-0.06,2011,False,False,False,2672
T1262,C2,0.3,0.0,-0.06,2012,False,False,False,1706
T1263,C2,0.3,0.0,-0.06,2013,False,False,False,2768
T1264,C2,0.3,0.0,-0.06,2014,False,False,False,2315
T1265,C2,0.3,0.0,-0.06,2015,False,False,False,2246
T1266,C2,0.3,0.0,-0.06,2016,False,False,False,1767
T1267,C2,0.3,0.0,-0.06,2017,False,False,False,652
T1268,C2,0.3,0.0,-0.06,2018,False,False,False,2414
T1269,C2,0.3,0.0,-0.06,2019,False,False,False,3039
T1270,C2,0.3,0.0,-0.06,2020,False,False,False,1506
T1271,C2,0.3,0.0,-0.06,2021,False,False,False,2063
T1272,C2,0.3,0.0,-0.06,2022,False,False,False,1565
T1273,C2,0.3,0.0,-0.06,2023,False,False,False,1858
T1274,C2,0.3,0.0,-0.06,2024,False,False,False,3114
T1275,C2,0.3,0.0,-0.06,2025,False,False,False,2718
T1276,C2,0.3,0.0,-0.06,2026,False,False,False,1199
T1277,C2,0.3,0.0,-0.06,2027,False,False,False,198
T1278,C2,0.3,0.0,-0.06,2028,False,False,False,1730
T1279,C2,0.3,0.0,-0.06,2029,False,False,False,898
T1280,C2,0.3,0.0,-0.06,2030,False,False,False,609
T1281,C2,0.3,0.0,-0.06,2031,False,False,False,3009
T1282,C2,0.3,0.0,-0.06,2032,False,False,False,1505
T1283,C2,0.3,0.0,-0.06,2033,False,False,False,319
T1284,C2,0.3,0.0,-0.06,2034,False,False,False,1297
T1285,C2,0.3,0.0,-0.06,2035,False,False,False,1678
T1286,C2,0.3,0.0,-0.06,2036,False,False,False,2616
T1287,C2,0.3,0.0,-0.06,2037,False,False,False,1735
T1288,C2,0.3,0.0,-0.06,2038,False,False,False,874
T1289,C2,0.3,0.0,-0.06,2039,False,False,False,3079
T1290,C2,0.3,0.0,-0.06,2040,False,False,False,2343
T1291,C2,0.3,0.0,-0.06,2041,False,False,False,3102
T1292,C2,0.3,0.0,-0.06,2042,False,False,False,1487
T1293,C2,0.3,0.0,-0.06,2043,False,False,False,919
T1294,C2,0.3,0.0,-0.06,2044,False,False,False,406
T1295,C2,0.3,0.0,-0.06,2045,False,False,False,682
T1296,C2,0.3,0.0,-0.06,2046,False,False,False,2467
T1297,C2,0.3,0.0,-0.06,2047,False,False,False,702
T1298,C2,0.3,0.0,-0.06,2048,False,False,False,1475
T1299,C2,0.3,0.0,-0.06,2049,False,False,False,313
T1300,C2,0.3,0.0,-0.03,2000,False,False,False,862
T1301,C2,0.3,0.0,-0.03,2001,False,False,False,3234
T1302,C2,0.3,0.0,-0.03,2002,False,False,False,260
T1303,C2,0.3,0.0,-0.03,2003,False,False,False,114
T1304,C2,0.3,0.0,-0.03,2004,False,False,False,1873
T1305,C2,0.3,0.0,-0.03,2005,False,False,False,793
T1306,C2,0.3,0.0,-0.03,2006,False,False,False,3104
T1307,C2,0.3,0.0,-0.03,2007,False,False,False,1204
T1308,C2,0.3,0.0,-0.03,2008,False,False,False,1029
T1309,C2,0.3,0.0,-0.03,2009,False,False,False,2937
T1310,C2,0.3,0.0,-0.03,2010,False,False,False,3057
T1311,C2,0.3,0.0,-0.03,2011,False,False,False,975
T1312,C2,0.3,0.0,-0.03,2012,False,False,False,2938
T1313,C2,0.3,0.0,-0.03,2013,False,False,False,175
T1314,C2,0.3,0.0,-0.03,2014,False,False,False,3106
T1315,C2,0.3,0.0,-0.03,2015,False,False,False,1778
T1316,C2,0.3,0.0,-0.03,2016,False,False,False,1621
T1317,C2,0.3,0.0,-0.03,2017,False,False,False,1650
T1318,C2,0.3,0.0,-0.03,2018,False,False,False,1431
T1319,C2,0.3,0.0,-0.03,2019,False,False,False,846
T1320,C2,0.3,0.0,-0.03,2020,False,False,False,478
T1321,C2,0.3,0.0,-0.03,2021,False,False,False,239
T1322,C2,0.3,0.0,-0.03,2022,False,False,False,1843
T1323,C2,0.3,0.0,-0.03,2023,False,False,False,1318
T1324,C2,0.3,0.0,-0.03,2024,False,False,False,2713
T1325,C2,0.3,0.0,-0.03,2025,False,False,False,303
T1326,C2,0.3,0.0,-0.03,2026,False,False,False,2333
T1327,C2,0.3,0.0,-0.03,2027,False,False,False,654
T1328,C2,0.3,0.0,-0.03,2028,False,False,False,3128
T1329,C2,0.3,0.0,-0.03,2029,False,False,False,1685
T1330,C2,0.3,0.0,-0.03,2030,False,False,False,879
T1331,C2,0.3,0.0,-0.03,2031,False,False,False,1968
T1332,C2,0.3,0.0,-0.03,2032,False,False,False,2354
T1333,C2,0.3,0.0,-0.03,2033,False,False,False,1160
T1334,C2,0.3,0.0,-0.03,2034,False,False,False,1454
T1335,C2,0.3,0.0,-0.03,2035,False,False,False,2798
T1336,C2,0.3,0.0,-0.03,2036,False,False,False,2776
T1337,C2,0.3,0.0,-0.03,2037,False,False,False,1663
T1338,C2,0.3,0.0,-0.03,2038,False,False,False,1181
T1339,C2,0.3,0.0,-0.03,2039,False,False,False,1207
T1340,C2,0.3,0.0,-0.03,2040,False,False,False,2609
T1341,C2,0.3,0.0,-0.03,2041,False,False,False,2051
T1342,C2,0.3,0.0,-0.03,2042,False,False,False,704
T1343,C2,0.3,0.0,-0.03,2043,False,False,False,2816
T1344,C2,0.3,0.0,-0.03,2044,False,False,False,1845
T1345,C2,0.3,0.0,-0.03,2045,False,False,False,1249
T1346,C2,0.3,0.0,-0.03,2046,False,False,False,1038
T1347,C2,0.3,0.0,-0.03,2047,False,False,False,3204
T1348,C2,0.3,0.0,-0.03,2048,False,False,False,2129
T1349,C2,0.3,0.0,-0.03,2049,False,False,False,2892
T1350,C2,0.3,0.0,0.03,2000,False,False,False,1680
T1351,C2,0.3,0.0,0.03,2001,False,False,False,2469
