doc_id,source_doc_id,text,year,ipc_section,authority,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,simple_family_id,bertopic_topic,publication_number
2568,3055,"This application discloses a legged robot positioning method and system,  which belongs to the field of robot technology and includes :  data collection; data preprocessing; data reprocessing; default feature map database; data matching; and query positioning; wherein,  the data reprocessing includes :  obtaining invariant feature distribution according to the preprocessed data; according to the invariant feature distribution,  obtain the distribution set of invariant features in the same coordinate system. The invention solves the technical problem that the foot-type robot cannot be accurately positioned due to the external environment,  and realizes the technical effect of accurately positioning the foot-type robot. 1. A foot-type robot positioning method,  wherein it comprises :  collecting data;  pre-processing the data;  re-processing the data;  presetting a characteristic map database;  data matching;  and inquiring and locating;  Wherein,  the data reprocessing comprises :  obtaining the unchanged feature distribution according to the pre-processed data;  according to the unchanged feature distribution,  obtaining the distribution set of the unchanged feature in the same coordinate system.",2024,G,China,,2.562417871222076,3.1537450722733245,,,20.0,,,,1.0,0.3902564102564103,2.562417871222076,0.0,0.1951282051282051,1.0,2.562417871222076,2.562417871222076,0.0,,,0.0,0.5,,0.2,396805048,-1,CN119247375A
2569,3056,"The present invention relates to a tele-operated ground vehicle (TGV) designed for rescue operations in challenging environments. The TGV integrates a sensor system,  including a GNSS and an inertial measurement unit (IMU),  for precise location and orientation tracking. A stereo camera system generates a dense 3D point cloud for mapping and obstacle detection,  while laser range finders (LRFs) capture distance and obstacle data to generate Sectormap and Gridmap for navigation. The TGV’s mapping and navigation system analyzes this data to dynamically guide the vehicle to reach individuals in need of rescue. The system also facilitates real-time human-robot interaction (HRI),  collision avoidance,  and optimized route planning. Additionally,  live video transmission,  bidirectional communication,  and reliable data transfer via COFDM ensure continuous operator control. The TGV is suitable for performing rescue operations in complex and partially obstructed environments.",2024,G,India,,0.2299605781865965,,,,20.0,,,,1.0,1.0,0.2299605781865965,0.0,0.5,0.0,0.2299605781865965,0.2299605781865965,0.0,,,0.0,0.5,,0.2,396730072,15,IN202431103459A
2570,3057,"The Flying Drone Robot Dog represents a pioneering advancement in the field of robotics,  merging the capabilities of unmanned aerial vehicles (UAVs) with those of terrestrial robotic systems to address a variety of practical applications,  particularly in disaster management,  search and rescue operations,  surveillance,  and worker safety in hazardous environments. This innovative hybrid design allows for vertical take-off and landing (VTOL) capabilities,  enabling the device to navigate complex environments both in the air and on the ground. Equipped with a lightweight yet robust frame,  the Flying Drone Robot Dog features an advanced propulsion system comprised of four or more rotors that facilitate agile flight,  alongside four mechanically actuated limbs designed to mimic the natural movement of a canine. This unique combination of aerial and ground mobility empowers the robot to traverse uneven terrain,  fly over obstacles,  and efficiently perform task-oriented actions,  making it an invaluable asset in scenarios where human access is limited or dangerous. The Flying Drone Robot Dog is outfitted with an array of integrated sensors and multi-directional cameras that provide real-time monitoring and data collection,  allowing for enhanced situational awareness during critical operations. The onboard artificial intelligence system processes data inputs to autonomously navigate complex environments and respond to real-time commands,  facilitating smooth transitions between flight and ground modes. Additionally,  the robot is equipped with obstacle detection capabilities that adapt its movements based on environmental conditions,  ensuring safe navigation in challenging terrains. The design also includes robotic limbs that feature manipulators,  allowing for object interaction during rescue missions or surveillance tasks. This flexibility enables the Flying Drone Robot Dog to engage in a wide range of activities,  such as delivering supplies,  conducting inspections of collapsed structures,  and identifying survivors in disaster-stricken areas. The versatility of the Flying Drone Robot Dog extends beyond search and rescue missions,  as it can also be utilized for surveillance and monitoring in high-risk environments. By providing real-time data and feedback,  the robot assists in critical decision-making processes while minimizing risks to human operators. Its applications are further broadened by its potential use in infrastructure inspection,  environmental monitoring,  and wildlife conservation,  where it can gather crucial data while minimizing human interference in sensitive habitats. The Flying Drone Robot Dog’s innovative design prioritizes both stability in ground movement and aerodynamic efficiency during flight,  making it an ideal solution for various operational demands. As a pioneering solution in the competitive landscape of robotic technology,  this invention aims to enhance operational efficiency and safety across multiple sectors,  including civilian and military applications. By filing a patent for the Flying Drone Robot Dog,  the goal is to secure intellectual property rights that protect its unique combination of features and functionalities. This move is intended to foster ongoing innovation and development within the robotics field,  ultimately leading to advancements that can significantly improve response capabilities in emergencies and other critical situations. In summary,  the Flying Drone Robot Dog stands as a testament to the potential of combining aerial and terrestrial robotics. Its ability to operate effectively in complex environments,  coupled with its intelligent features and robust functionality,  positions it as a transformative tool for enhancing safety,  efficiency,  and effectiveness in various applications. The promise of this invention lies not only in its immediate capabilities but also in its ability to pave the way for future advancements in robotic technology.",2024,G,India,,2.59526938239159,,,,20.0,,,,1.0,0.3853164556962025,2.59526938239159,0.0,0.154126582278481,0.0,2.59526938239159,2.59526938239159,0.0,,,0.0,0.4,,0.2,396727060,52,IN202441078754A
2571,3058,"Method for monitoring industrial safety,  which includes :  setting a field feature related to a working event and an industrial safety feature related to an industrial safety event. Controlling a self-propelled device to move within a working environment while also controlling an image capturing unit to capture an environmental image of the working environment,  and controlling an internal computer to analyze the environmental image. Controlling the self-propelled device to stay at a location where the field feature is captured when the environmental image is analyzed and it was determined that the field feature exists in the working environment;  and controlling the self-propelled device to transmit an industrial safety information related to the industrial safety event to the terminal device when the analysis of the captured environmental image indicates that the industrial safety feature exists in the field feature,  thereby helping the industrial safety personnel to realize the on-site situation remotely.",2024,G,US,,6.964520367936925,,,,,,,,0.0692071835304424,0.0099371069182389,5.0,0.0,0.0861509433962264,0.0,6.964520367936925,6.964520367936925,0.0,,,0.0,0.0415243101182654,,0.2,396718005,-1,US20250004480A1
2572,3059,"Methods and apparatus for dynamically selecting an action to be taken in an environment. A method comprises receiving,  at a ML agent hosting the plurality of ML models,  information about a state of the environment,  wherein the information about the state of the environment comprises safety information,  and analysing the safety information to determine a risk value for the state of the environment. The method further comprises selecting one of the plurality of ML models,  wherein the selection is based on the determined risk value,  and processing the information about the state of the environment using the selected ML model to generate a state prediction. The method also comprises generating one or more suggested actions to be performed on the environment using the state prediction.",2021,G,US,,39.88173455978975,,,,,,,,1.0,0.0250741350906095,5.0,0.0,0.0225667215815486,0.0,39.88173455978975,39.88173455978975,0.0,,,0.5454545454545454,0.9,,1.2,365746589,21,US20250005450A1
2573,3060,"Techniques are disclosed for task error correction for robots,  such as collaborative robots (cobots). A controller of a robot may include an error detector to detect an error in a performance of a human-robot collaborative task,  and an error corrector to correct the detected error. The error corrector may include a correction planner and a facilitator. The correction planner may determine an error correction plan based on the detected error. The error correction plan may include corrective subtasks to control the cobot to correct the detected error. The facilitator may determine a facilitation plan based on the determined error correction plan. The facilitation plan including an assistance subtask configured to control the cobot to assist a human operator in correcting the detected error. The error corrector may generate a control signal to control the cobot based on the correction plan and the facilitation plan.",2023,B,Other,,13.107752956636006,,,,2.2505133470225878,,,,0.5784056066579062,0.0441269841269841,5.0,0.0,0.061032581453634,0.0,13.107752956636006,13.107752956636006,0.0,,,0.0,0.4627244853263249,,1.2,396707475,22,WO2025005980A1
2574,3061,A head-mounted display testing system may include a ride motion simulator to simulate a movement of an amusement ride and a head-mounted display mounted on the ride motion simulator that displays a virtual image. The ride motion simulator includes one or more outward facing cameras configured to capture the virtual image and a physical marker when the head-mounted display is on the ride motion simulator. The controller is configured to receive the footage of the head-mounted display screen captured by the one or more cameras and to generate an indication of head-mounted display quality based on deviations from an expected display.,2023,G,Other,,22.339027595269386,,,,20.0,,,,0.0035041611914148,0.000156862745098,5.0,0.0,0.0268588235294117,0.0,22.339027595269386,22.339027595269386,0.0,,,0.0,0.0021024967148489,,1.2,373946290,-1,EP4483351A1
2575,3062,"The present invention discloses an artificial intelligent controlled air-conditioning system,  including :  an air-conditioning unit;  and an artificial intelligence control unit coupled to the air-conditioning unit so that the air-conditioning unit moves under the dynamic control of the artificial intelligence control unit and maintains the power usage efficiency value of the air-conditioning system at a lower predetermined value to achieve the goal of energy saving and carbon reduction An air-conditioning system controlled by artificial intelligence,  including :  an air-conditioning unit,  including N air-conditioning devices,  N is a natural number;  and an artificial intelligence control unit,  coupled to the air-conditioning unit,  so that the air-conditioning unit can control the dynamics of the artificial intelligence control unit Operation under control;  wherein,  the artificial intelligence control unit includes :  an environmental parameter collection module,  including a plurality of environmental parameter collection devices,  respectively used to collect a variety of environmental parameters inside and outside a data center;  a deep learning module ,  coupled to the environmental parameter collection module;  a temperature prediction value correction module,  coupled to the deep learning module;  an artificial intelligence personnel detection module,  respectively coupled to the temperature prediction value correction module and the environmental parameter collection Module,  the artificial intelligence personnel detection module includes a photographic lens and an embedded artificial intelligence humanoid algorithm;  an air conditioning unit temperature setting module,  respectively coupled to the artificial intelligence personnel detection module and the air conditioning unit ,  and the air-conditioning unit temperature setting module presets a temperature threshold value Tg;  and the integrated sense temperature detection module is respectively coupled to the air-conditioning unit temperature setting module and the environmental parameter collection module,  and the body-sensing temperature The detection module includes a thermal imaging lens and a built-in somatosensory temperature algorithm;  among them,  the artificial intelligence-controlled air-conditioning system executes in sequence :  (A) First,  set a setting for each of the N air-conditioning devices of the air-conditioning unit. Initial operating temperature T0;  (B) When the N air-conditioning devices operate at the initial operating temperature T0,  the environmental parameter collection module begins to collect various environmental parameters inside and outside the data center every predetermined time X ,  and continue to collect for a predetermined time Y,  0&lt; X&lt; Y;  (C) transmit the environmental parameters collected by the environmental parameter collection module to the deep learning module,  so that the deep learning module uses The environmental parameters are subjected to deep learning,  and after deep learning,  N predicted air-conditioning temperature values Tp are generated every predetermined time Z,  Z&gt; 0;  (D) The predicted air-conditioning temperature value Tp is transmitted to the temperature prediction value correction module,  causing the temperature prediction value correction module to correct the N predicted air-conditioning temperature values Tp,  and produce N corrected air-conditioning temperature set values Tc;  (E) Calculate the N corrected air-conditioning temperature settings The fixed value Tc is transmitted to the artificial intelligence personnel detection module,  and the artificial intelligence personnel detection module detects whether there are people present at every set time t,  and generates a number P of existing personnel,  and The number P of existing people is transmitted to the air conditioning unit temperature setting module and the environmental parameter collection module respectively,  t&gt; 0,  P 0 :  Among them,  when the number of people present is P=0,  the air conditioning unit temperature setting module sends a shutdown signal to the air conditioning unit to stop the operation of the air conditioning unit;  among them,  when the number of people present is P&gt; 0 ,  the artificial intelligence personnel detection module transmits the N corrected air-conditioning temperature setting values Tc to the air-conditioning unit temperature setting module for storage,  and enables the thermal imaging of the somatosensory temperature detection module The lens detects the body temperature Tf of the person present and the ambient temperature Ts in the space,  transmits the body temperature Tf of the person present and the ambient temperature Ts in the space to the environmental parameter collection module,  and uses the embedded body temperature algorithm Calculate a temperature value T based on the body temperature Tf of the person present,  and transmit the temperature value T to the air conditioning unit temperature setting module,  so that the air conditioning unit temperature setting module compares the temperature value T with the preset The temperature threshold Tg :  where,  when T&gt; Tg,  the air-conditioning unit temperature setting module transmits the N corrected air-conditioning temperature setting values Tc to the air-conditioning unit,  so that the air-conditioning unit N air-conditioning devices operate according to the N corrected air-conditioning temperature set values Tc respectively;  when T&lt; Tg,  the air-conditioning unit temperature setting module does not transmit the N corrected air-conditioning temperature set values Tc This is transmitted to the air-conditioning unit,  so that the N air-conditioning devices of the air-conditioning unit continue to operate according to the previous settings;  and (F) repeat steps (B) ~ (E).",2024,F,Other,2.59526938239159,2.59526938239159,,0.216290212183436,9.782340862422998,9.998631074606434,,0.0216319824753559,1.0,1.0,0.3853164556962025,1.0,0.0216319824753559,0.3467848101265823,0.0,5.19053876478318,2.59526938239159,0.0,,,0.4,0.9,,0.2,396880641,-1,TWM665243U
2576,3063,"The invention discloses a chip for high-throughput detection of mesozoa and/or worms. The chip of the invention is an OpenArray chip,  and primers and probes corresponding to different target species to be detected are respectively fixed in small holes of each sub-array of the OpenArray chip. The target species to be detected are 22 types of mesozoa and worms. The primers and probes of the target species to be detected are designed according to the specific genes of 22 kinds of mesozoa and worms,  and the high-throughput detection chip of the present invention is used to determine the types of mesozoa and worms contained in the environmental sample to be detected and determine their corresponding concentrations By adopting the detection chip provided by the invention,  192 samples can be used for simultaneously carrying out high-flux molecular screening on 22 target species protozoa and worms,  and the detection efficiency is remarkably improved The chip of the present invention is used to detect the types and concentrations of mesozoa and worms in environmental samples,  and the detection results are highly accurate and credible; moreover,  the chip of the present invention has high detection sensitivity to the detection target,  good repeatability and stability,  and good credibility of the detection results. 1. A chip for high flux detection of mesozoon and/or helminth,  wherein the chip is an OpenArray chip,  wherein the small holes of each sub-array of the OpenArray chip are respectively fixed with primers and probes corresponding to different target species to be detected.",2024,C,China,,2.726675427069645,3.28515111695138,,,20.0,,,,1.0,0.3667469879518072,2.726675427069645,0.0,0.2200481927710843,1.0,2.726675427069645,2.726675427069645,0.0,,,0.0,0.6,,0.2,396579973,-1,CN119220718A
2577,3065,"The invention discloses a quadruped robot motion generation method under sparse terrain based on terrain reconstruction,  and relates to the technical field of quadruped robot motion generation Training a motion planning controller with terrain-aware memory mechanism based on multi-modal aware input; through the visual terrain reconstruction module,  the terrain elevation map around the current quadruped robot is displayed and estimated from the ontology perception information and the visual observation information of the airborne depth camera; then,  feature fusion is performed on the elevation map reconstruction results of the ontology perception information and the visual observation information to obtain a comprehensive perception representation; taking the comprehensive perceptual representation as input and constructing the corresponding reward function,  the expected moment of each joint of the quadruped robot in complex discrete terrain with sparse passable areas is given end-to-end. The invention can adjust the gait in real time or in advance,  improve the flexibility,  adaptability and reliability of the movement in complex discrete terrain,  and expand the application of quadruped robots. 1. A method for generating motion of a four-legged robot under sparse terrain based on terrain reconstruction,  comprising the following steps :  training a motion planning controller with a terrain sensing memory mechanism based on multi-modal sensing input;  through the visual terrain reconstruction module containing the memory mechanism,  displaying and estimating the surrounding terrain altitude map of the current four-foot robot from the main body sensing information and the visual observation information of the airborne depth camera;  then,  using a multi-mode characteristic encoder to perform characteristic fusion on the height image reconstruction result of the main body sensing information and the visual observation information,  obtaining comprehensive sensing characterization;  the motion planning controller end-to-end gives the torque expected by each joint of the four-foot robot in the complex discrete terrain with sparse passable area.",2024,G,China,,3.350854139290407,3.9093298291721417,,,20.0,,,,1.0,0.2984313725490196,3.350854139290407,0.0,0.1193725490196078,1.0,3.350854139290407,3.350854139290407,0.0,,,0.8,0.4,8.060232717316905,0.2,396617850,6,CN119225418A
2578,3067,"The utility model is applicable to the technical field of robot anti-collision,  and provides a humanoid robot anti-collision mechanism,  which comprises :  Chassis body; insert blocks,  the circumferential array of which is provided on the top of the chassis main body; a mounting block which is movably arranged inside the inserting block; a rotating disk movably mounted on the top of the chassis main body; buffer structures,  which are arranged on the outside of the mounting block and connected to each other; the limiting structure is arranged on the surface of the rotating disk to constrain the position of the rotating disk. Compared with the prior art,  the beneficial effects of this utility model are :  When in use,  through the cooperation of the rotating disk and the limiting structure,  when replacing the buffer structure,  the limiting structure is lifted to release the restriction on the rotating disk,  so that the rotating disk can rotate counterclockwise,  making the installation The block is exposed,  making it easy to replace the buffer structure as a whole through the mounting block. 1. A humanoid robot anti-collision mechanism,  wherein it comprises :  a chassis main body (1);  an inserting block (11),  the circumferential array of the inserting block (11) is opened on the top of the chassis main body (1);  a mounting block (2),  the mounting block (2) is movably set in the inserting block (11);  a rotating disc (13),  the rotating disc (13) is movably installed on the top of the chassis main body (1);  a buffer structure,  the buffer structure is set on the outer side of the mounting block (2),  and are connected with each other;  a limiting structure,  the limiting structure is set on the surface of the rotating disc (13),  limiting the position of the rotating disc (13).",2024,B,China,7.490144546649145,7.490144546649145,,0.6242299794661191,9.374401095140314,9.998631074606434,,0.0624315443592552,1.0,1.0,0.1335087719298245,1.0,0.0624315443592552,0.1068070175438596,0.0,14.98028909329829,7.490144546649145,0.0,,,0.0,0.8,18.23134839151266,0.2,396617583,13,CN222270370U
2579,3068,"Various embodiments of the technology described herein generally relate to systems and methods for trajectory optimization with machine learning techniques. More specifically,  certain embodiments relate to using neural networks to quickly predict optimized robotic arm trajectories in a variety of scenarios. Systems and methods described herein use deep neural networks to quickly predict optimized robotic arm trajectories according to certain constraints. Optimization,  in accordance with some embodiments of the present technology,  may include optimizing trajectory geometry and dynamics while satisfying a number of constraints,  including staying collision-free,  and minimizing the time it takes to complete the task.",2021,B,US,45.893561103810775,45.893561103810775,,4.82135523613963,16.99110198494182,20.815879534565365,,0.1837432592397737,1.0,0.0035041611914148,7.635409210212422e-05,1.0,0.2316190977245824,0.0217895490336435,0.0,91.78712220762156,6.176084099868594,39.71747700394218,,,0.0,0.0035041611914148,,0.2,335606406,-1,US12179363B2
2580,3069,"The invention discloses an embeddable real-time humanoid target automatic monitoring and identification method,  which belongs to the technical field of humanoid target identification. The method includes :  establishing an embedded solution library based on the operating needs of the platform; obtaining monitoring demand information of the user,  extracting embedded demand characteristics from the monitoring demand information; match the corresponding embedding scheme from the embedding scheme library according to the embedding requirement characteristics; the embedding adjustment of monitoring equipment is carried out according to the embedding scheme and monitoring requirement information; set up a behavior monitoring list and establish a corresponding personnel identification model based on the behavior monitoring list; recognize the monitoring data in real time through the personnel identification model to obtain the corresponding personnel identification results; generating a behavior analysis map corresponding to the identified personnel according to the obtained personnel identification result; identify the person's implementation behavior based on the behavior analysis map; match the corresponding processing measures from the preset behavioral measure library according to the implementation behavior,  and process according to the processing measures. 1. An embedded real-time human-shaped target automatic monitoring and identifying method,  wherein the method comprises :  step one :  establishing an embedding solution base based on the operation requirement of the platform side,  wherein the embedding solution is used for storing various embedding solutions and the embedding classification set and device list corresponding to each embedding solution;  step two :  obtaining the monitoring requirement information of the user,  extracting the characteristic of the monitoring requirement information according to the preset embedded characteristic template,  obtaining the embedded requirement characteristic;  inputting the obtained embedding requirement characteristic to the embedding solution base to match the characteristic,  obtaining the corresponding embedding solution;  performing the embedding adjustment of the monitoring device according to the obtained embedding solution and the monitoring requirement information;  step three :  setting a behaviour monitoring name list for counting each target behaviour;  establishing a corresponding person identification model according to the behaviour monitoring name list;  step four :  identifying the monitoring data in real time through the personnel identification model to obtain the corresponding personnel identification result;  generating the behaviour analysis map of the corresponding identification person according to the obtained identification result of the person;  step five :  performing behaviour analysis according to the behaviour analysis map,  determining the implementation behaviour corresponding to the identification personnel;  step six :  establishing a measure base according to the behaviour monitoring name list,  wherein the measure base is used for storing the processing measure corresponding to each target behaviour;  identifying the corresponding execution behaviour in real time,  matching the corresponding processing measures from the behaviour measure base according to the execution behaviour,  and processing the corresponding processing measures according to the obtained processing measures.",2024,G,China,8.607095926412615,8.607095926412615,2.628120893561104,0.7173169062286106,19.28268309377139,20.0,0.3053435114503817,0.0358658453114305,1.0,1.0,0.1161832061068702,1.0,0.0358658453114305,0.0929465648854961,0.3053435114503817,17.21419185282523,2.0696452036793693,6.5374507227332455,5.978975032851511,,0.0,0.8,14.75154004106776,0.2,387347498,17,CN118172798B
