"doc_id","split"
4138,"test"
4139,"train"
4140,"train"
4141,"train"
4142,"train"
4143,"test"
4144,"test"
4145,"train"
4146,"train"
4147,"test"
4148,"test"
4149,"test"
4150,"train"
4151,"train"
4152,"train"
4153,"train"
4154,"test"
4155,"train"
4156,"train"
4157,"train"
4158,"train"
4159,"test"
4160,"train"
4161,"train"
4162,"train"
4163,"train"
4164,"train"
4165,"test"
4166,"train"
4167,"test"
4168,"train"
4169,"test"
4170,"test"
4171,"test"
4172,"train"
4173,"train"
4174,"train"
4175,"train"
4176,"train"
4177,"test"
4178,"train"
4179,"test"
4180,"train"
4181,"train"
4182,"train"
4183,"train"
4184,"train"
4185,"train"
4186,"train"
4187,"train"
4188,"train"
4189,"test"
4190,"train"
4191,"train"
4192,"test"
4193,"train"
4194,"train"
4195,"test"
4196,"test"
4197,"train"
4198,"train"
4199,"train"
4200,"train"
4201,"train"
4202,"test"
4203,"test"
4204,"train"
4205,"train"
4206,"train"
4207,"train"
4208,"train"
4209,"train"
4210,"train"
4211,"train"
4212,"train"
4213,"train"
4214,"test"
4215,"train"
4216,"train"
4217,"train"
4218,"train"
4219,"train"
4220,"train"
4221,"train"
4222,"train"
4223,"test"
4224,"test"
4225,"test"
4226,"train"
4227,"test"
4228,"test"
4229,"train"
4230,"test"
4231,"test"
4232,"train"
4233,"train"
4234,"test"
4235,"test"
4236,"train"
4237,"train"
4238,"test"
4239,"train"
4240,"test"
4241,"test"
4242,"train"
4243,"test"
4244,"test"
4245,"train"
4246,"train"
4247,"train"
4248,"train"
4249,"train"
4250,"train"
4251,"train"
4252,"train"
4253,"test"
4254,"train"
4255,"train"
4256,"test"
4257,"test"
4258,"test"
4259,"train"
4260,"test"
4261,"train"
4262,"train"
4263,"train"
4264,"test"
4265,"train"
4266,"test"
4267,"train"
4268,"test"
4269,"train"
4270,"train"
4271,"test"
4272,"train"
4273,"train"
4274,"train"
4275,"train"
4276,"test"
4277,"train"
4278,"test"
4279,"train"
4280,"test"
4281,"train"
4282,"train"
4283,"train"
4284,"test"
4285,"test"
4286,"train"
4287,"train"
4288,"test"
4289,"train"
4290,"train"
4291,"test"
4292,"test"
4293,"train"
4294,"train"
4295,"train"
4296,"train"
4297,"test"
4298,"test"
4299,"test"
4300,"test"
4301,"train"
4302,"train"
4303,"test"
4304,"test"
4305,"train"
4306,"train"
4307,"test"
4308,"train"
4309,"train"
4310,"train"
4311,"train"
4312,"train"
4313,"train"
4314,"train"
4315,"test"
4316,"test"
4317,"train"
4318,"test"
4319,"test"
4320,"train"
4321,"train"
4322,"test"
4323,"train"
4324,"test"
4325,"test"
4326,"train"
4327,"train"
4328,"test"
4329,"test"
4330,"train"
4331,"test"
4332,"train"
4333,"test"
4334,"train"
4335,"train"
4336,"test"
4337,"train"
4338,"test"
4339,"train"
4340,"train"
4341,"train"
4342,"train"
4343,"train"
4344,"train"
4345,"train"
4346,"test"
4347,"train"
4348,"train"
4349,"train"
4350,"train"
4351,"test"
4352,"train"
4353,"train"
4354,"train"
4355,"train"
4356,"train"
4357,"test"
4358,"train"
4359,"train"
4360,"test"
4361,"test"
4362,"train"
4363,"train"
4364,"test"
4365,"train"
4366,"train"
4367,"train"
4368,"train"
4369,"train"
4370,"train"
4371,"train"
4372,"train"
4373,"train"
4374,"train"
4375,"train"
4376,"train"
4377,"train"
4378,"test"
4379,"train"
4380,"train"
4381,"train"
4382,"train"
4383,"train"
4384,"test"
4385,"train"
4386,"test"
4387,"train"
4388,"train"
4389,"train"
4390,"train"
4391,"test"
4392,"train"
4393,"train"
4394,"train"
4395,"train"
4396,"train"
4397,"train"
4398,"train"
4399,"train"
4400,"test"
4401,"test"
4402,"test"
4403,"test"
4404,"train"
4405,"train"
4406,"test"
4407,"test"
4408,"train"
4409,"test"
4410,"train"
4411,"train"
4412,"train"
4413,"test"
4414,"train"
4415,"test"
4416,"train"
4417,"train"
4418,"train"
4419,"test"
4420,"test"
4421,"test"
4422,"train"
4423,"train"
4424,"train"
4425,"train"
4426,"train"
4427,"test"
4428,"test"
4429,"test"
4430,"train"
4431,"train"
4432,"train"
4433,"train"
4434,"train"
4435,"test"
4436,"train"
4437,"train"
4438,"train"
4439,"test"
4440,"train"
4441,"test"
4442,"train"
4443,"train"
4444,"train"
4445,"test"
4446,"train"
4447,"test"
4448,"train"
4449,"train"
4450,"test"
4451,"train"
4452,"train"
4453,"test"
4454,"train"
4455,"train"
4456,"train"
4457,"train"
4458,"test"
4459,"train"
4460,"test"
4461,"train"
4462,"train"
4463,"train"
4464,"test"
4465,"test"
4466,"train"
4467,"train"
4468,"train"
4469,"train"
4470,"train"
4471,"train"
4472,"test"
4473,"test"
4474,"train"
4475,"train"
4476,"train"
4477,"train"
4478,"train"
4479,"test"
4480,"train"
4481,"train"
4482,"test"
4483,"train"
4484,"test"
4485,"test"
4486,"train"
4487,"test"
4488,"train"
4489,"train"
4490,"train"
4491,"train"
4492,"train"
4493,"test"
4494,"train"
4495,"train"
4496,"train"
4497,"train"
4498,"test"
4499,"test"
4500,"train"
4501,"test"
4502,"train"
4503,"train"
4504,"train"
4505,"train"
4506,"train"
4507,"train"
4508,"train"
4509,"train"
4510,"train"
4511,"train"
4512,"train"
4513,"train"
4514,"train"
4515,"train"
4516,"train"
4517,"train"
4518,"test"
4519,"train"
4520,"test"
4521,"train"
4522,"train"
4523,"test"
4524,"train"
4525,"train"
4526,"train"
4527,"train"
4528,"test"
4529,"test"
4530,"train"
4531,"test"
4532,"train"
4533,"train"
4534,"train"
4535,"train"
4536,"train"
4537,"train"
4538,"train"
4539,"test"
4540,"train"
4541,"train"
4542,"train"
4543,"train"
4544,"train"
4545,"test"
4546,"train"
4547,"train"
4548,"train"
4549,"train"
4550,"train"
4551,"train"
4552,"test"
4553,"train"
4554,"test"
4555,"train"
4556,"train"
4557,"train"
4558,"train"
4559,"test"
4560,"train"
4561,"train"
4562,"test"
4563,"train"
4564,"train"
4565,"train"
4566,"test"
4567,"train"
4568,"train"
4569,"test"
4570,"test"
4571,"test"
4572,"test"
4573,"train"
4574,"test"
4575,"train"
4576,"train"
4577,"train"
4578,"test"
4579,"test"
4580,"test"
4581,"test"
4582,"test"
4583,"train"
4584,"train"
4585,"test"
4586,"test"
4587,"test"
4588,"train"
4589,"test"
4590,"test"
4591,"train"
4592,"test"
4593,"train"
4594,"train"
4595,"test"
4596,"train"
4597,"test"
4598,"train"
4599,"train"
4600,"train"
4601,"test"
4602,"test"
4603,"test"
4604,"train"
4605,"test"
4606,"train"
4607,"test"
4608,"test"
4609,"test"
4610,"train"
4611,"test"
4612,"test"
4613,"train"
4614,"train"
4615,"train"
4616,"test"
4617,"test"
4618,"test"
4619,"train"
4620,"train"
4621,"train"
4622,"test"
4623,"train"
4624,"train"
4625,"train"
4626,"train"
4627,"train"
4628,"test"
4629,"train"
4630,"train"
4631,"test"
4632,"train"
4633,"test"
4634,"train"
4635,"train"
4636,"test"
4637,"train"
4638,"train"
4639,"train"
4640,"train"
4641,"train"
4642,"train"
4643,"train"
4644,"test"
4645,"train"
4646,"test"
4647,"test"
4648,"train"
4649,"test"
4650,"train"
4651,"train"
4652,"train"
4653,"train"
4654,"train"
4655,"test"
4656,"train"
4657,"train"
4658,"test"
4659,"train"
4660,"train"
4661,"test"
4662,"test"
4663,"train"
4664,"train"
4665,"train"
4666,"train"
4667,"train"
4668,"train"
4669,"train"
4670,"test"
4671,"train"
4672,"test"
4673,"test"
4674,"test"
4675,"test"
4676,"train"
4677,"test"
4678,"train"
4679,"test"
4680,"train"
4681,"train"
4682,"train"
4683,"train"
4684,"train"
4685,"test"
4686,"test"
4687,"train"
4688,"train"
4689,"test"
4690,"train"
4691,"test"
4692,"train"
4693,"train"
4694,"test"
4695,"train"
4696,"train"
4697,"train"
4698,"test"
4699,"train"
4700,"train"
4701,"train"
4702,"test"
4703,"train"
4704,"train"
4705,"test"
4706,"train"
4707,"train"
4708,"train"
4709,"train"
4710,"train"
4711,"train"
4712,"train"
4713,"train"
4714,"test"
4715,"test"
4716,"train"
4717,"train"
4718,"train"
4719,"train"
4720,"train"
4721,"train"
4722,"train"
4723,"test"
4724,"train"
4725,"train"
4726,"train"
4727,"test"
4728,"train"
4729,"train"
4730,"test"
4731,"train"
4732,"train"
4733,"test"
4734,"train"
4735,"test"
4736,"test"
4737,"test"
4738,"train"
4739,"train"
4740,"train"
4741,"train"
4742,"train"
4743,"train"
4744,"train"
4745,"train"
4746,"test"
4747,"train"
4748,"test"
4749,"train"
4750,"train"
4751,"test"
4752,"train"
4753,"train"
4754,"train"
4755,"train"
4756,"test"
4757,"train"
4758,"train"
4759,"test"
4760,"train"
4761,"test"
4762,"test"
4763,"test"
4764,"train"
4765,"train"
4766,"train"
4767,"train"
4768,"test"
4769,"train"
4770,"test"
4771,"test"
4772,"test"
4773,"test"
4774,"test"
4775,"train"
4776,"train"
4777,"test"
4778,"train"
4779,"train"
4780,"test"
4781,"train"
4782,"test"
4783,"test"
4784,"train"
4785,"test"
4786,"train"
4787,"train"
4788,"train"
4789,"test"
4790,"test"
4791,"train"
4792,"train"
4793,"test"
4794,"train"
4795,"train"
4796,"train"
4797,"train"
4798,"train"
4799,"train"
4800,"train"
4801,"test"
4802,"train"
4803,"train"
4804,"train"
4805,"test"
4806,"test"
4807,"test"
4808,"train"
4809,"train"
4810,"train"
4811,"train"
4812,"train"
4813,"test"
4814,"train"
4815,"train"
4816,"test"
4817,"train"
4818,"train"
4819,"train"
4820,"train"
4821,"train"
4822,"train"
4823,"test"
4824,"test"
4825,"train"
4826,"train"
4827,"train"
4828,"train"
4829,"train"
4830,"train"
4831,"train"
4832,"test"
4833,"train"
4834,"test"
4835,"test"
4836,"train"
4837,"train"
4838,"train"
4839,"test"
4840,"train"
4841,"train"
4842,"train"
4843,"train"
4844,"test"
4845,"train"
4846,"test"
4847,"train"
4848,"train"
4849,"train"
4850,"test"
4851,"train"
4852,"train"
4853,"test"
4854,"train"
4855,"train"
4856,"train"
4857,"train"
4858,"train"
4859,"train"
4860,"train"
4861,"test"
4862,"test"
4863,"train"
4864,"test"
4865,"test"
4866,"train"
4867,"test"
4868,"train"
4869,"train"
4870,"train"
4871,"train"
4872,"train"
4873,"train"
4874,"test"
4875,"test"
4876,"train"
4877,"test"
4878,"train"
4879,"train"
4880,"train"
4881,"test"
4882,"test"
4883,"train"
4884,"train"
4885,"test"
4886,"train"
4887,"train"
4888,"test"
4889,"test"
4890,"test"
4891,"train"
4892,"test"
4893,"train"
4894,"train"
4895,"train"
4896,"test"
4897,"train"
4898,"train"
4899,"train"
4900,"train"
4901,"train"
4902,"test"
4903,"test"
4904,"train"
4905,"train"
4906,"train"
4907,"test"
4908,"train"
4909,"train"
4910,"test"
4911,"train"
4912,"train"
4913,"test"
4914,"train"
4915,"train"
4916,"train"
4917,"train"
4918,"test"
4919,"train"
4920,"test"
4921,"train"
4922,"train"
4923,"train"
4924,"test"
4925,"train"
4926,"train"
4927,"test"
4928,"train"
4929,"test"
4930,"train"
4931,"train"
4932,"train"
4933,"train"
4934,"train"
4935,"train"
4936,"train"
4937,"test"
4938,"train"
4939,"train"
4940,"train"
4941,"test"
4942,"train"
4943,"train"
4944,"test"
4945,"train"
4946,"train"
4947,"test"
4948,"test"
4949,"train"
4950,"test"
4951,"train"
4952,"train"
4953,"train"
4954,"test"
4955,"train"
4956,"test"
4957,"train"
4958,"train"
4959,"test"
4960,"test"
4961,"train"
4962,"train"
4963,"train"
4964,"train"
4965,"train"
4966,"train"
4967,"test"
4968,"test"
4969,"train"
4970,"train"
4971,"test"
4972,"test"
4973,"test"
4974,"test"
4975,"train"
4976,"train"
4977,"train"
4978,"train"
4979,"test"
4980,"test"
4981,"train"
4982,"train"
4983,"train"
4984,"train"
4985,"test"
4986,"test"
4987,"test"
4988,"train"
4989,"train"
4990,"train"
4991,"train"
4992,"test"
4993,"test"
4994,"train"
4995,"train"
4996,"train"
4997,"test"
4998,"test"
4999,"train"
5000,"train"
5001,"test"
5002,"test"
5003,"train"
5004,"train"
5005,"train"
5006,"train"
5007,"test"
5008,"train"
5009,"train"
5010,"train"
5011,"train"
5012,"train"
5013,"train"
5014,"train"
5015,"train"
5016,"train"
5017,"train"
5018,"train"
5019,"test"
5020,"train"
5021,"test"
5022,"test"
5023,"train"
5024,"test"
5025,"train"
5026,"test"
5027,"train"
5028,"train"
5029,"test"
5030,"train"
5031,"test"
5032,"train"
5033,"train"
5034,"test"
5035,"test"
5036,"test"
5037,"train"
5038,"test"
5039,"train"
5040,"train"
5041,"test"
5042,"train"
5043,"train"
5044,"test"
5045,"train"
5046,"train"
5047,"train"
5048,"test"
5049,"test"
5050,"train"
5051,"train"
5052,"train"
5053,"train"
5054,"train"
5055,"test"
5056,"train"
5057,"test"
5058,"train"
5059,"train"
5060,"test"
5061,"train"
5062,"test"
5063,"train"
5064,"train"
5065,"train"
5066,"train"
5067,"train"
5068,"train"
5069,"train"
5070,"train"
5071,"train"
5072,"train"
5073,"train"
5074,"train"
5075,"train"
5076,"train"
5077,"train"
5078,"test"
5079,"train"
5080,"train"
5081,"train"
5082,"train"
5083,"test"
5084,"train"
5085,"train"
5086,"train"
5087,"train"
5088,"test"
5089,"train"
5090,"train"
5091,"test"
5092,"test"
5093,"train"
5094,"train"
5095,"train"
5096,"test"
5097,"train"
5098,"test"
5099,"test"
5100,"train"
5101,"train"
5102,"train"
5103,"test"
5104,"train"
5105,"train"
5106,"test"
5107,"train"
5108,"train"
5109,"test"
5110,"train"
5111,"test"
5112,"train"
5113,"train"
5114,"train"
5115,"train"
5116,"test"
5117,"train"
5118,"train"
5119,"train"
5120,"test"
5121,"train"
5122,"test"
5123,"train"
5124,"train"
5125,"train"
5126,"train"
5127,"train"
5128,"train"
5129,"test"
5130,"train"
5131,"train"
5132,"test"
5133,"test"
5134,"test"
5135,"train"
5136,"test"
5137,"train"
5138,"test"
5139,"test"
5140,"train"
5141,"train"
5142,"train"
5143,"train"
5144,"test"
5145,"train"
5146,"train"
5147,"test"
5148,"test"
5149,"test"
5150,"train"
5151,"train"
5152,"train"
5153,"train"
5154,"train"
5155,"train"
5156,"train"
5157,"train"
5158,"train"
5159,"train"
5160,"train"
5161,"test"
5162,"train"
5163,"train"
5164,"test"
5165,"train"
5166,"train"
5167,"train"
5168,"test"
5169,"train"
5170,"train"
5171,"test"
5172,"test"
5173,"train"
5174,"test"
5175,"train"
5176,"train"
5177,"train"
5178,"train"
5179,"train"
5180,"train"
5181,"train"
5182,"train"
5183,"train"
5184,"train"
5185,"train"
5186,"train"
5187,"train"
5188,"train"
5189,"train"
5190,"train"
5191,"train"
5192,"train"
5193,"train"
5194,"train"
5195,"train"
5196,"train"
5197,"train"
5198,"train"
5199,"train"
5200,"test"
5201,"train"
5202,"test"
5203,"test"
5204,"test"
5205,"train"
5206,"test"
5207,"test"
5208,"train"
5209,"train"
5210,"train"
5211,"train"
5212,"train"
5213,"train"
5214,"train"
5215,"test"
5216,"test"
5217,"train"
5218,"test"
5219,"train"
5220,"train"
5221,"train"
5222,"train"
5223,"test"
5224,"train"
5225,"train"
5226,"train"
5227,"train"
5228,"train"
5229,"train"
5230,"train"
5231,"train"
5232,"train"
5233,"test"
5234,"train"
5235,"test"
5236,"train"
5237,"train"
5238,"train"
5239,"train"
5240,"test"
5241,"train"
5242,"train"
5243,"train"
5244,"train"
5245,"train"
5246,"train"
5247,"test"
5248,"train"
5249,"train"
5250,"test"
5251,"test"
5252,"train"
5253,"train"
5254,"train"
5255,"train"
5256,"train"
5257,"train"
5258,"train"
5259,"train"
5260,"train"
5261,"train"
5262,"test"
5263,"train"
5264,"train"
5265,"train"
5266,"train"
5267,"train"
5268,"train"
5269,"test"
5270,"train"
5271,"train"
5272,"test"
5273,"train"
5274,"test"
5275,"train"
5276,"train"
5277,"train"
5278,"train"
5279,"train"
5280,"train"
5281,"train"
5282,"train"
5283,"train"
5284,"train"
5285,"test"
5286,"test"
5287,"test"
5288,"train"
5289,"test"
5290,"test"
5291,"train"
5292,"train"
5293,"train"
5294,"train"
5295,"train"
5296,"train"
5297,"test"
5298,"train"
5299,"test"
5300,"train"
5301,"train"
5302,"train"
5303,"train"
5304,"train"
5305,"train"
5306,"train"
5307,"train"
5308,"train"
5309,"train"
5310,"train"
5311,"test"
5312,"test"
5313,"train"
5314,"test"
5315,"train"
5316,"test"
5317,"train"
5318,"test"
5319,"train"
5320,"train"
5321,"test"
5322,"test"
5323,"train"
5324,"test"
5325,"train"
5326,"test"
5327,"train"
5328,"train"
5329,"test"
5330,"train"
5331,"test"
5332,"train"
5333,"test"
5334,"train"
5335,"train"
5336,"train"
5337,"train"
5338,"train"
5339,"train"
5340,"train"
5341,"train"
5342,"train"
5343,"test"
5344,"train"
5345,"test"
5346,"train"
5347,"train"
5348,"train"
5349,"train"
5350,"train"
5351,"train"
5352,"train"
5353,"test"
5354,"train"
5355,"train"
5356,"test"
5357,"train"
5358,"train"
5359,"train"
5360,"test"
5361,"train"
5362,"train"
5363,"train"
5364,"test"
5365,"test"
5366,"train"
5367,"test"
5368,"train"
5369,"train"
5370,"train"
5371,"train"
5372,"train"
5373,"test"
5374,"train"
5375,"test"
5376,"test"
5377,"train"
5378,"test"
5379,"test"
5380,"test"
5381,"train"
5382,"train"
5383,"train"
5384,"train"
5385,"test"
5386,"test"
5387,"test"
5388,"train"
5389,"train"
5390,"train"
5391,"train"
5392,"test"
5393,"train"
5394,"train"
5395,"train"
5396,"train"
5397,"train"
5398,"train"
5399,"test"
5400,"train"
5401,"train"
5402,"test"
5403,"train"
5404,"test"
5405,"train"
5406,"train"
5407,"test"
5408,"train"
5409,"train"
5410,"test"
5411,"test"
5412,"train"
5413,"test"
5414,"train"
5415,"train"
5416,"train"
5417,"train"
5418,"train"
5419,"train"
5420,"test"
5421,"test"
5422,"train"
5423,"train"
5424,"train"
5425,"test"
5426,"train"
5427,"test"
5428,"test"
5429,"test"
5430,"test"
5431,"test"
5432,"train"
5433,"test"
5434,"test"
5435,"train"
5436,"train"
5437,"train"
5438,"train"
5439,"train"
5440,"test"
5441,"train"
5442,"train"
5443,"train"
5444,"train"
5445,"train"
5446,"train"
5447,"train"
5448,"test"
5449,"test"
5450,"train"
5451,"train"
5452,"test"
5453,"test"
5454,"test"
5455,"train"
5456,"train"
5457,"train"
5458,"train"
5459,"test"
5460,"test"
5461,"test"
5462,"train"
5463,"train"
5464,"test"
5465,"train"
5466,"test"
5467,"train"
5468,"train"
5469,"train"
5470,"train"
5471,"train"
5472,"test"
5473,"train"
5474,"train"
5475,"train"
5476,"train"
5477,"test"
5478,"train"
5479,"train"
5480,"test"
5481,"train"
5482,"train"
5483,"train"
5484,"train"
5485,"train"
5486,"train"
5487,"train"
5488,"test"
5489,"test"
5490,"train"
5491,"test"
5492,"test"
5493,"train"
5494,"train"
5495,"test"
5496,"test"
5497,"train"
5498,"train"
5499,"train"
5500,"test"
5501,"train"
5502,"test"
5503,"train"
5504,"train"
5505,"train"
5506,"train"
5507,"train"
5508,"train"
5509,"train"
5510,"train"
5511,"train"
5512,"train"
5513,"train"
5514,"train"
5515,"train"
5516,"test"
5517,"test"
5518,"test"
5519,"train"
5520,"train"
5521,"train"
5522,"train"
5523,"train"
5524,"train"
5525,"test"
5526,"train"
5527,"train"
5528,"train"
5529,"train"
5530,"train"
5531,"train"
5532,"test"
5533,"train"
5534,"train"
5535,"train"
5536,"train"
5537,"train"
5538,"test"
5539,"train"
5540,"train"
5541,"test"
5542,"train"
5543,"train"
5544,"train"
5545,"train"
5546,"train"
5547,"train"
5548,"train"
5549,"train"
5550,"train"
5551,"train"
5552,"train"
5553,"train"
5554,"test"
5555,"train"
5556,"train"
5557,"train"
5558,"train"
5559,"train"
5560,"train"
5561,"test"
5562,"train"
5563,"train"
5564,"test"
5565,"train"
5566,"test"
5567,"test"
5568,"train"
5569,"train"
5570,"test"
5571,"train"
5572,"train"
5573,"train"
5574,"test"
5575,"test"
5576,"test"
5577,"train"
5578,"test"
5579,"train"
5580,"train"
5581,"train"
5582,"train"
5583,"train"
5584,"test"
5585,"train"
5586,"test"
5587,"train"
5588,"train"
5589,"test"
5590,"train"
5591,"train"
5592,"train"
5593,"train"
5594,"test"
5595,"train"
5596,"train"
5597,"test"
5598,"train"
5599,"test"
5600,"train"
5601,"train"
5602,"train"
5603,"train"
5604,"train"
5605,"train"
5606,"train"
5607,"train"
5608,"train"
5609,"train"
5610,"test"
5611,"train"
5612,"train"
5613,"train"
5614,"train"
5615,"train"
5616,"train"
5617,"train"
5618,"train"
5619,"train"
5620,"train"
5621,"train"
5622,"train"
5623,"train"
5624,"test"
5625,"train"
5626,"train"
5627,"test"
5628,"train"
5629,"train"
5630,"train"
5631,"test"
5632,"train"
5633,"train"
5634,"train"
5635,"train"
5636,"train"
5637,"train"
5638,"train"
5639,"train"
5640,"test"
5641,"train"
5642,"train"
5643,"train"
5644,"train"
5645,"train"
5646,"train"
5647,"test"
5648,"test"
5649,"test"
5650,"train"
5651,"test"
5652,"train"
5653,"test"
5654,"test"
5655,"train"
5656,"train"
5657,"train"
5658,"train"
5659,"test"
5660,"test"
5661,"test"
5662,"test"
5663,"train"
5664,"train"
5665,"train"
5666,"train"
5667,"train"
5668,"train"
5669,"train"
5670,"test"
5671,"test"
5672,"test"
5673,"test"
5674,"train"
5675,"train"
5676,"train"
5677,"train"
5678,"train"
5679,"train"
5680,"train"
5681,"train"
5682,"train"
5683,"train"
5684,"train"
5685,"test"
5686,"test"
5687,"train"
5688,"train"
5689,"test"
5690,"train"
5691,"train"
5692,"train"
5693,"train"
5694,"train"
5695,"train"
5696,"train"
5697,"train"
5698,"train"
5699,"test"
5700,"test"
5701,"test"
5702,"train"
5703,"test"
5704,"train"
5705,"test"
5706,"train"
5707,"test"
5708,"train"
5709,"train"
5710,"train"
5711,"train"
5712,"train"
5713,"test"
5714,"train"
5715,"train"
5716,"test"
5717,"train"
5718,"train"
5719,"train"
5720,"test"
5721,"test"
5722,"test"
5723,"train"
5724,"train"
5725,"train"
5726,"test"
5727,"train"
5728,"train"
5729,"train"
5730,"train"
5731,"train"
5732,"train"
5733,"train"
5734,"train"
5735,"train"
5736,"train"
5737,"train"
5738,"train"
5739,"train"
5740,"train"
5741,"test"
5742,"test"
5743,"test"
5744,"train"
5745,"train"
5746,"test"
5747,"train"
5748,"test"
5749,"train"
5750,"train"
5751,"train"
5752,"train"
5753,"test"
5754,"train"
5755,"train"
5756,"train"
5757,"train"
5758,"train"
5759,"train"
5760,"train"
5761,"train"
5762,"train"
5763,"train"
5764,"train"
5765,"test"
5766,"train"
5767,"test"
5768,"train"
5769,"train"
5770,"train"
5771,"train"
5772,"train"
5773,"test"
5774,"train"
5775,"train"
5776,"train"
5777,"train"
5778,"train"
5779,"test"
5780,"train"
5781,"test"
5782,"train"
5783,"train"
5784,"train"
5785,"test"
5786,"test"
5787,"train"
5788,"test"
5789,"test"
5790,"train"
5791,"test"
5792,"train"
5793,"train"
5794,"train"
5795,"train"
5796,"train"
5797,"train"
5798,"train"
5799,"test"
5800,"test"
5801,"test"
5802,"train"
5803,"test"
5804,"train"
5805,"train"
5806,"train"
5807,"train"
5808,"train"
5809,"train"
5810,"train"
5811,"train"
5812,"train"
5813,"train"
5814,"train"
5815,"train"
5816,"train"
5817,"train"
5818,"test"
5819,"train"
5820,"test"
5821,"test"
5822,"train"
5823,"train"
5824,"test"
5825,"test"
5826,"train"
5827,"train"
5828,"train"
5829,"test"
5830,"test"
5831,"train"
5832,"train"
5833,"test"
5834,"train"
5835,"train"
5836,"train"
5837,"train"
5838,"train"
5839,"test"
5840,"train"
5841,"test"
5842,"test"
5843,"train"
5844,"train"
5845,"train"
5846,"train"
5847,"train"
5848,"test"
5849,"train"
5850,"train"
5851,"train"
5852,"test"
5853,"train"
5854,"test"
5855,"test"
5856,"test"
5857,"train"
5858,"train"
5859,"test"
5860,"test"
5861,"train"
5862,"train"
5863,"train"
5864,"test"
5865,"test"
5866,"train"
5867,"train"
5868,"train"
5869,"train"
5870,"train"
5871,"train"
5872,"train"
5873,"train"
5874,"test"
5875,"train"
5876,"test"
5877,"train"
5878,"train"
5879,"train"
5880,"train"
5881,"train"
5882,"test"
5883,"train"
5884,"train"
5885,"train"
5886,"train"
5887,"test"
5888,"train"
5889,"train"
5890,"test"
5891,"train"
5892,"test"
5893,"test"
5894,"train"
5895,"train"
5896,"train"
5897,"train"
5898,"train"
5899,"train"
5900,"train"
5901,"test"
5902,"train"
5903,"train"
5904,"train"
5905,"train"
5906,"test"
5907,"train"
5908,"train"
5909,"train"
5910,"train"
5911,"train"
5912,"train"
5913,"train"
5914,"test"
5915,"train"
5916,"test"
5917,"train"
5918,"train"
5919,"test"
5920,"train"
5921,"test"
5922,"train"
5923,"test"
5924,"train"
5925,"train"
5926,"train"
5927,"train"
5928,"test"
5929,"test"
5930,"test"
5931,"test"
5932,"test"
5933,"test"
5934,"train"
5935,"test"
5936,"test"
5937,"test"
5938,"test"
5939,"train"
5940,"train"
5941,"train"
5942,"test"
5943,"train"
5944,"train"
5945,"test"
5946,"train"
5947,"train"
5948,"train"
5949,"train"
5950,"train"
5951,"train"
5952,"train"
5953,"train"
5954,"train"
5955,"train"
5956,"train"
5957,"test"
5958,"train"
5959,"train"
5960,"test"
5961,"test"
5962,"test"
5963,"train"
5964,"test"
5965,"train"
5966,"train"
5967,"train"
5968,"train"
5969,"train"
5970,"test"
5971,"test"
5972,"test"
5973,"test"
5974,"train"
5975,"train"
5976,"test"
5977,"train"
5978,"test"
5979,"train"
5980,"test"
5981,"train"
5982,"train"
5983,"train"
5984,"train"
5985,"train"
5986,"test"
5987,"test"
5988,"train"
5989,"test"
5990,"test"
5991,"train"
5992,"train"
5993,"train"
5994,"train"
5995,"test"
5996,"train"
5997,"test"
5998,"test"
5999,"train"
6000,"train"
6001,"test"
6002,"train"
6003,"train"
6004,"train"
6005,"test"
6006,"test"
6007,"test"
6008,"test"
6009,"train"
6010,"train"
6011,"train"
6012,"train"
6013,"train"
6014,"train"
6015,"train"
6016,"test"
6017,"train"
6018,"train"
6019,"train"
6020,"test"
6021,"train"
6022,"train"
6023,"train"
6024,"train"
6025,"train"
6026,"train"
6027,"train"
6028,"test"
6029,"train"
6030,"train"
6031,"train"
6032,"train"
6033,"train"
6034,"test"
6035,"test"
6036,"train"
6037,"train"
6038,"train"
6039,"test"
6040,"train"
6041,"test"
6042,"train"
6043,"train"
6044,"train"
6045,"test"
6046,"test"
6047,"train"
6048,"train"
6049,"train"
6050,"train"
6051,"test"
6052,"test"
6053,"train"
6054,"test"
6055,"test"
6056,"train"
6057,"train"
6058,"train"
6059,"test"
6060,"train"
6061,"test"
6062,"train"
6063,"train"
6064,"test"
6065,"train"
6066,"train"
6067,"test"
6068,"train"
6069,"test"
6070,"train"
6071,"train"
6072,"train"
6073,"train"
6074,"test"
6075,"test"
6076,"test"
6077,"train"
6078,"train"
6079,"train"
6080,"test"
6081,"train"
6082,"train"
6083,"train"
6084,"train"
6085,"train"
6086,"test"
6087,"test"
6088,"train"
6089,"train"
6090,"train"
6091,"train"
6092,"train"
6093,"train"
6094,"train"
6095,"train"
6096,"train"
6097,"train"
6098,"train"
6099,"train"
6100,"train"
6101,"train"
6102,"test"
6103,"train"
6104,"train"
6105,"train"
6106,"train"
6107,"test"
6108,"train"
6109,"train"
6110,"test"
6111,"train"
6112,"test"
6113,"train"
6114,"train"
6115,"test"
6116,"train"
6117,"train"
6118,"train"
6119,"train"
6120,"test"
6121,"train"
6122,"train"
6123,"test"
6124,"train"
6125,"train"
6126,"test"
6127,"train"
6128,"test"
6129,"train"
6130,"train"
6131,"train"
6132,"train"
6133,"train"
6134,"train"
6135,"test"
