"doc_id","split"
4138,"train"
4139,"train"
4140,"train"
4141,"test"
4142,"train"
4143,"train"
4144,"train"
4145,"train"
4146,"test"
4147,"train"
4148,"train"
4149,"train"
4150,"test"
4151,"test"
4152,"train"
4153,"train"
4154,"train"
4155,"train"
4156,"train"
4157,"train"
4158,"train"
4159,"test"
4160,"train"
4161,"train"
4162,"train"
4163,"train"
4164,"train"
4165,"test"
4166,"train"
4167,"test"
4168,"test"
4169,"train"
4170,"train"
4171,"test"
4172,"train"
4173,"train"
4174,"train"
4175,"train"
4176,"train"
4177,"train"
4178,"train"
4179,"train"
4180,"train"
4181,"test"
4182,"test"
4183,"test"
4184,"test"
4185,"train"
4186,"test"
4187,"train"
4188,"train"
4189,"test"
4190,"train"
4191,"test"
4192,"test"
4193,"train"
4194,"test"
4195,"test"
4196,"train"
4197,"train"
4198,"train"
4199,"train"
4200,"train"
4201,"train"
4202,"train"
4203,"test"
4204,"train"
4205,"train"
4206,"train"
4207,"train"
4208,"train"
4209,"test"
4210,"test"
4211,"train"
4212,"train"
4213,"train"
4214,"train"
4215,"train"
4216,"train"
4217,"train"
4218,"train"
4219,"test"
4220,"train"
4221,"train"
4222,"train"
4223,"train"
4224,"train"
4225,"train"
4226,"test"
4227,"test"
4228,"train"
4229,"train"
4230,"train"
4231,"test"
4232,"test"
4233,"test"
4234,"test"
4235,"train"
4236,"train"
4237,"train"
4238,"test"
4239,"train"
4240,"test"
4241,"train"
4242,"train"
4243,"test"
4244,"test"
4245,"train"
4246,"train"
4247,"train"
4248,"train"
4249,"train"
4250,"test"
4251,"train"
4252,"train"
4253,"test"
4254,"train"
4255,"train"
4256,"test"
4257,"test"
4258,"test"
4259,"train"
4260,"test"
4261,"train"
4262,"train"
4263,"test"
4264,"train"
4265,"train"
4266,"train"
4267,"train"
4268,"train"
4269,"train"
4270,"train"
4271,"train"
4272,"train"
4273,"train"
4274,"test"
4275,"train"
4276,"train"
4277,"train"
4278,"train"
4279,"train"
4280,"train"
4281,"train"
4282,"test"
4283,"train"
4284,"test"
4285,"train"
4286,"train"
4287,"train"
4288,"test"
4289,"train"
4290,"train"
4291,"test"
4292,"test"
4293,"test"
4294,"train"
4295,"train"
4296,"train"
4297,"train"
4298,"test"
4299,"test"
4300,"train"
4301,"train"
4302,"train"
4303,"train"
4304,"test"
4305,"train"
4306,"train"
4307,"train"
4308,"train"
4309,"train"
4310,"test"
4311,"train"
4312,"train"
4313,"train"
4314,"train"
4315,"test"
4316,"train"
4317,"train"
4318,"test"
4319,"test"
4320,"train"
4321,"train"
4322,"train"
4323,"train"
4324,"train"
4325,"train"
4326,"test"
4327,"train"
4328,"test"
4329,"train"
4330,"test"
4331,"test"
4332,"train"
4333,"test"
4334,"train"
4335,"train"
4336,"train"
4337,"test"
4338,"test"
4339,"train"
4340,"train"
4341,"train"
4342,"train"
4343,"train"
4344,"train"
4345,"train"
4346,"train"
4347,"train"
4348,"train"
4349,"train"
4350,"train"
4351,"test"
4352,"train"
4353,"train"
4354,"train"
4355,"train"
4356,"test"
4357,"test"
4358,"train"
4359,"train"
4360,"train"
4361,"train"
4362,"train"
4363,"train"
4364,"test"
4365,"test"
4366,"train"
4367,"train"
4368,"train"
4369,"test"
4370,"train"
4371,"train"
4372,"train"
4373,"test"
4374,"test"
4375,"train"
4376,"train"
4377,"test"
4378,"train"
4379,"train"
4380,"train"
4381,"test"
4382,"test"
4383,"train"
4384,"test"
4385,"test"
4386,"train"
4387,"train"
4388,"test"
4389,"train"
4390,"test"
4391,"train"
4392,"train"
4393,"train"
4394,"train"
4395,"train"
4396,"test"
4397,"train"
4398,"train"
4399,"train"
4400,"train"
4401,"train"
4402,"train"
4403,"test"
4404,"train"
4405,"train"
4406,"train"
4407,"train"
4408,"test"
4409,"test"
4410,"train"
4411,"test"
4412,"train"
4413,"test"
4414,"test"
4415,"train"
4416,"train"
4417,"train"
4418,"test"
4419,"train"
4420,"train"
4421,"train"
4422,"test"
4423,"train"
4424,"train"
4425,"train"
4426,"train"
4427,"train"
4428,"train"
4429,"train"
4430,"train"
4431,"train"
4432,"train"
4433,"train"
4434,"train"
4435,"test"
4436,"train"
4437,"train"
4438,"train"
4439,"train"
4440,"train"
4441,"test"
4442,"train"
4443,"train"
4444,"train"
4445,"test"
4446,"train"
4447,"train"
4448,"test"
4449,"train"
4450,"test"
4451,"train"
4452,"train"
4453,"train"
4454,"test"
4455,"test"
4456,"test"
4457,"train"
4458,"test"
4459,"train"
4460,"train"
4461,"train"
4462,"test"
4463,"train"
4464,"train"
4465,"train"
4466,"train"
4467,"train"
4468,"train"
4469,"test"
4470,"test"
4471,"train"
4472,"train"
4473,"train"
4474,"train"
4475,"train"
4476,"train"
4477,"test"
4478,"train"
4479,"train"
4480,"train"
4481,"train"
4482,"train"
4483,"train"
4484,"test"
4485,"train"
4486,"train"
4487,"train"
4488,"test"
4489,"train"
4490,"test"
4491,"train"
4492,"train"
4493,"train"
4494,"train"
4495,"train"
4496,"train"
4497,"train"
4498,"train"
4499,"train"
4500,"train"
4501,"test"
4502,"train"
4503,"train"
4504,"train"
4505,"train"
4506,"test"
4507,"train"
4508,"train"
4509,"test"
4510,"train"
4511,"train"
4512,"train"
4513,"test"
4514,"train"
4515,"train"
4516,"train"
4517,"train"
4518,"train"
4519,"test"
4520,"train"
4521,"train"
4522,"train"
4523,"train"
4524,"train"
4525,"test"
4526,"train"
4527,"train"
4528,"test"
4529,"train"
4530,"train"
4531,"test"
4532,"test"
4533,"test"
4534,"train"
4535,"train"
4536,"test"
4537,"train"
4538,"train"
4539,"train"
4540,"train"
4541,"train"
4542,"train"
4543,"train"
4544,"train"
4545,"train"
4546,"train"
4547,"train"
4548,"train"
4549,"train"
4550,"train"
4551,"test"
4552,"train"
4553,"train"
4554,"train"
4555,"train"
4556,"train"
4557,"test"
4558,"train"
4559,"train"
4560,"train"
4561,"test"
4562,"test"
4563,"train"
4564,"train"
4565,"train"
4566,"train"
4567,"train"
4568,"test"
4569,"train"
4570,"train"
4571,"train"
4572,"train"
4573,"test"
4574,"test"
4575,"train"
4576,"test"
4577,"train"
4578,"train"
4579,"train"
4580,"train"
4581,"train"
4582,"test"
4583,"train"
4584,"train"
4585,"train"
4586,"train"
4587,"train"
4588,"train"
4589,"train"
4590,"train"
4591,"test"
4592,"train"
4593,"test"
4594,"train"
4595,"train"
4596,"train"
4597,"test"
4598,"train"
4599,"train"
4600,"train"
4601,"test"
4602,"train"
4603,"test"
4604,"test"
4605,"train"
4606,"test"
4607,"train"
4608,"test"
4609,"train"
4610,"test"
4611,"test"
4612,"train"
4613,"train"
4614,"train"
4615,"train"
4616,"train"
4617,"train"
4618,"test"
4619,"train"
4620,"train"
4621,"train"
4622,"train"
4623,"train"
4624,"train"
4625,"train"
4626,"train"
4627,"test"
4628,"train"
4629,"train"
4630,"test"
4631,"test"
4632,"test"
4633,"train"
4634,"train"
4635,"train"
4636,"train"
4637,"test"
4638,"test"
4639,"train"
4640,"train"
4641,"train"
4642,"train"
4643,"train"
4644,"test"
4645,"train"
4646,"train"
4647,"test"
4648,"train"
4649,"train"
4650,"train"
4651,"train"
4652,"train"
4653,"test"
4654,"train"
4655,"test"
4656,"train"
4657,"train"
4658,"test"
4659,"train"
4660,"train"
4661,"test"
4662,"train"
4663,"test"
4664,"train"
4665,"train"
4666,"test"
4667,"train"
4668,"test"
4669,"train"
4670,"train"
4671,"train"
4672,"test"
4673,"train"
4674,"train"
4675,"train"
4676,"train"
4677,"test"
4678,"train"
4679,"train"
4680,"train"
4681,"train"
4682,"train"
4683,"test"
4684,"train"
4685,"train"
4686,"train"
4687,"train"
4688,"train"
4689,"test"
4690,"train"
4691,"train"
4692,"test"
4693,"test"
4694,"train"
4695,"train"
4696,"train"
4697,"train"
4698,"train"
4699,"train"
4700,"test"
4701,"train"
4702,"test"
4703,"train"
4704,"train"
4705,"train"
4706,"train"
4707,"test"
4708,"train"
4709,"train"
4710,"train"
4711,"train"
4712,"train"
4713,"test"
4714,"train"
4715,"train"
4716,"train"
4717,"train"
4718,"train"
4719,"train"
4720,"test"
4721,"train"
4722,"train"
4723,"train"
4724,"test"
4725,"train"
4726,"train"
4727,"test"
4728,"train"
4729,"train"
4730,"train"
4731,"train"
4732,"train"
4733,"test"
4734,"test"
4735,"train"
4736,"test"
4737,"train"
4738,"train"
4739,"train"
4740,"train"
4741,"train"
4742,"test"
4743,"train"
4744,"train"
4745,"train"
4746,"test"
4747,"train"
4748,"train"
4749,"train"
4750,"test"
4751,"test"
4752,"train"
4753,"train"
4754,"test"
4755,"train"
4756,"test"
4757,"test"
4758,"train"
4759,"train"
4760,"train"
4761,"train"
4762,"train"
4763,"train"
4764,"train"
4765,"train"
4766,"train"
4767,"train"
4768,"train"
4769,"train"
4770,"train"
4771,"train"
4772,"train"
4773,"test"
4774,"test"
4775,"test"
4776,"train"
4777,"train"
4778,"train"
4779,"train"
4780,"train"
4781,"train"
4782,"test"
4783,"train"
4784,"train"
4785,"test"
4786,"train"
4787,"train"
4788,"train"
4789,"train"
4790,"test"
4791,"train"
4792,"train"
4793,"train"
4794,"train"
4795,"train"
4796,"train"
4797,"train"
4798,"train"
4799,"train"
4800,"train"
4801,"train"
4802,"train"
4803,"test"
4804,"train"
4805,"test"
4806,"train"
4807,"train"
4808,"train"
4809,"train"
4810,"train"
4811,"train"
4812,"train"
4813,"train"
4814,"test"
4815,"test"
4816,"test"
4817,"train"
4818,"train"
4819,"train"
4820,"test"
4821,"train"
4822,"train"
4823,"train"
4824,"train"
4825,"test"
4826,"test"
4827,"test"
4828,"train"
4829,"train"
4830,"train"
4831,"train"
4832,"train"
4833,"train"
4834,"train"
4835,"train"
4836,"train"
4837,"train"
4838,"train"
4839,"train"
4840,"test"
4841,"train"
4842,"train"
4843,"test"
4844,"train"
4845,"train"
4846,"test"
4847,"test"
4848,"train"
4849,"train"
4850,"test"
4851,"train"
4852,"train"
4853,"train"
4854,"train"
4855,"test"
4856,"train"
4857,"train"
4858,"train"
4859,"train"
4860,"train"
4861,"train"
4862,"train"
4863,"train"
4864,"train"
4865,"test"
4866,"test"
4867,"train"
4868,"test"
4869,"train"
4870,"train"
4871,"train"
4872,"train"
4873,"test"
4874,"test"
4875,"train"
4876,"train"
4877,"train"
4878,"train"
4879,"test"
4880,"train"
4881,"test"
4882,"train"
4883,"train"
4884,"train"
4885,"train"
4886,"train"
4887,"train"
4888,"train"
4889,"test"
4890,"train"
4891,"train"
4892,"train"
4893,"train"
4894,"train"
4895,"test"
4896,"test"
4897,"train"
4898,"train"
4899,"test"
4900,"train"
4901,"train"
4902,"train"
4903,"test"
4904,"train"
4905,"train"
4906,"train"
4907,"train"
4908,"train"
4909,"train"
4910,"test"
4911,"train"
4912,"train"
4913,"train"
4914,"train"
4915,"train"
4916,"test"
4917,"test"
4918,"train"
4919,"train"
4920,"train"
4921,"train"
4922,"test"
4923,"train"
4924,"test"
4925,"train"
4926,"train"
4927,"test"
4928,"train"
4929,"train"
4930,"test"
4931,"train"
4932,"train"
4933,"train"
4934,"train"
4935,"test"
4936,"test"
4937,"train"
4938,"train"
4939,"train"
4940,"train"
4941,"test"
4942,"train"
4943,"train"
4944,"test"
4945,"train"
4946,"train"
4947,"train"
4948,"train"
4949,"train"
4950,"test"
4951,"test"
4952,"train"
4953,"test"
4954,"train"
4955,"train"
4956,"train"
4957,"test"
4958,"train"
4959,"train"
4960,"train"
4961,"train"
4962,"train"
4963,"train"
4964,"train"
4965,"train"
4966,"test"
4967,"train"
4968,"train"
4969,"train"
4970,"train"
4971,"train"
4972,"test"
4973,"train"
4974,"train"
4975,"train"
4976,"train"
4977,"train"
4978,"train"
4979,"train"
4980,"train"
4981,"train"
4982,"train"
4983,"train"
4984,"train"
4985,"test"
4986,"train"
4987,"test"
4988,"train"
4989,"train"
4990,"test"
4991,"test"
4992,"test"
4993,"train"
4994,"test"
4995,"train"
4996,"train"
4997,"train"
4998,"train"
4999,"test"
5000,"test"
5001,"train"
5002,"test"
5003,"test"
5004,"test"
5005,"test"
5006,"train"
5007,"train"
5008,"train"
5009,"train"
5010,"train"
5011,"test"
5012,"train"
5013,"train"
5014,"train"
5015,"test"
5016,"train"
5017,"train"
5018,"train"
5019,"train"
5020,"train"
5021,"train"
5022,"train"
5023,"train"
5024,"train"
5025,"test"
5026,"train"
5027,"train"
5028,"train"
5029,"train"
5030,"train"
5031,"test"
5032,"train"
5033,"test"
5034,"test"
5035,"train"
5036,"train"
5037,"test"
5038,"train"
5039,"test"
5040,"test"
5041,"train"
5042,"train"
5043,"test"
5044,"test"
5045,"train"
5046,"test"
5047,"test"
5048,"train"
5049,"train"
5050,"train"
5051,"test"
5052,"train"
5053,"test"
5054,"test"
5055,"train"
5056,"train"
5057,"train"
5058,"train"
5059,"train"
5060,"test"
5061,"train"
5062,"test"
5063,"train"
5064,"train"
5065,"train"
5066,"train"
5067,"train"
5068,"test"
5069,"test"
5070,"train"
5071,"train"
5072,"train"
5073,"train"
5074,"train"
5075,"train"
5076,"train"
5077,"train"
5078,"train"
5079,"train"
5080,"train"
5081,"test"
5082,"test"
5083,"train"
5084,"train"
5085,"train"
5086,"train"
5087,"train"
5088,"train"
5089,"test"
5090,"train"
5091,"train"
5092,"test"
5093,"train"
5094,"test"
5095,"train"
5096,"test"
5097,"test"
5098,"test"
5099,"test"
5100,"train"
5101,"test"
5102,"train"
5103,"train"
5104,"test"
5105,"train"
5106,"train"
5107,"train"
5108,"train"
5109,"train"
5110,"train"
5111,"train"
5112,"train"
5113,"train"
5114,"test"
5115,"train"
5116,"train"
5117,"test"
5118,"test"
5119,"train"
5120,"test"
5121,"test"
5122,"train"
5123,"train"
5124,"test"
5125,"train"
5126,"train"
5127,"test"
5128,"train"
5129,"test"
5130,"train"
5131,"test"
5132,"train"
5133,"train"
5134,"train"
5135,"test"
5136,"train"
5137,"train"
5138,"train"
5139,"test"
5140,"train"
5141,"test"
5142,"train"
5143,"train"
5144,"test"
5145,"train"
5146,"train"
5147,"test"
5148,"train"
5149,"test"
5150,"test"
5151,"train"
5152,"test"
5153,"train"
5154,"test"
5155,"train"
5156,"train"
5157,"train"
5158,"train"
5159,"train"
5160,"train"
5161,"train"
5162,"test"
5163,"train"
5164,"test"
5165,"train"
5166,"train"
5167,"train"
5168,"test"
5169,"train"
5170,"test"
5171,"train"
5172,"train"
5173,"test"
5174,"train"
5175,"train"
5176,"train"
5177,"train"
5178,"test"
5179,"test"
5180,"train"
5181,"test"
5182,"train"
5183,"train"
5184,"train"
5185,"train"
5186,"test"
5187,"train"
5188,"test"
5189,"train"
5190,"train"
5191,"test"
5192,"train"
5193,"train"
5194,"train"
5195,"test"
5196,"test"
5197,"train"
5198,"train"
5199,"train"
5200,"train"
5201,"train"
5202,"train"
5203,"test"
5204,"train"
5205,"train"
5206,"test"
5207,"train"
5208,"test"
5209,"train"
5210,"test"
5211,"test"
5212,"test"
5213,"train"
5214,"train"
5215,"train"
5216,"train"
5217,"test"
5218,"train"
5219,"train"
5220,"test"
5221,"train"
5222,"train"
5223,"test"
5224,"train"
5225,"train"
5226,"test"
5227,"train"
5228,"train"
5229,"train"
5230,"train"
5231,"train"
5232,"train"
5233,"test"
5234,"train"
5235,"train"
5236,"test"
5237,"train"
5238,"train"
5239,"test"
5240,"test"
5241,"test"
5242,"train"
5243,"train"
5244,"train"
5245,"test"
5246,"test"
5247,"test"
5248,"train"
5249,"train"
5250,"train"
5251,"test"
5252,"test"
5253,"test"
5254,"train"
5255,"train"
5256,"train"
5257,"train"
5258,"train"
5259,"train"
5260,"train"
5261,"train"
5262,"train"
5263,"train"
5264,"train"
5265,"test"
5266,"test"
5267,"train"
5268,"test"
5269,"test"
5270,"train"
5271,"test"
5272,"test"
5273,"train"
5274,"test"
5275,"train"
5276,"test"
5277,"test"
5278,"train"
5279,"train"
5280,"test"
5281,"train"
5282,"train"
5283,"test"
5284,"test"
5285,"train"
5286,"train"
5287,"train"
5288,"train"
5289,"train"
5290,"train"
5291,"train"
5292,"train"
5293,"train"
5294,"train"
5295,"test"
5296,"train"
5297,"train"
5298,"train"
5299,"train"
5300,"train"
5301,"test"
5302,"test"
5303,"train"
5304,"train"
5305,"train"
5306,"test"
5307,"train"
5308,"test"
5309,"train"
5310,"test"
5311,"train"
5312,"test"
5313,"test"
5314,"test"
5315,"train"
5316,"train"
5317,"train"
5318,"train"
5319,"train"
5320,"test"
5321,"train"
5322,"test"
5323,"test"
5324,"train"
5325,"test"
5326,"test"
5327,"train"
5328,"train"
5329,"train"
5330,"train"
5331,"train"
5332,"train"
5333,"train"
5334,"train"
5335,"train"
5336,"train"
5337,"test"
5338,"train"
5339,"train"
5340,"test"
5341,"test"
5342,"train"
5343,"test"
5344,"train"
5345,"test"
5346,"test"
5347,"test"
5348,"train"
5349,"train"
5350,"test"
5351,"train"
5352,"train"
5353,"train"
5354,"train"
5355,"test"
5356,"train"
5357,"train"
5358,"test"
5359,"test"
5360,"test"
5361,"train"
5362,"train"
5363,"train"
5364,"train"
5365,"test"
5366,"train"
5367,"test"
5368,"train"
5369,"train"
5370,"test"
5371,"train"
5372,"test"
5373,"test"
5374,"train"
5375,"test"
5376,"train"
5377,"train"
5378,"train"
5379,"train"
5380,"test"
5381,"train"
5382,"train"
5383,"train"
5384,"test"
5385,"train"
5386,"test"
5387,"train"
5388,"test"
5389,"test"
5390,"train"
5391,"train"
5392,"test"
5393,"train"
5394,"test"
5395,"train"
5396,"train"
5397,"train"
5398,"test"
5399,"test"
5400,"test"
5401,"train"
5402,"test"
5403,"train"
5404,"train"
5405,"train"
5406,"train"
5407,"train"
5408,"test"
5409,"train"
5410,"test"
5411,"train"
5412,"test"
5413,"test"
5414,"train"
5415,"train"
5416,"train"
5417,"train"
5418,"train"
5419,"train"
5420,"test"
5421,"train"
5422,"train"
5423,"train"
5424,"train"
5425,"train"
5426,"train"
5427,"train"
5428,"test"
5429,"train"
5430,"train"
5431,"train"
5432,"train"
5433,"train"
5434,"test"
5435,"train"
5436,"train"
5437,"train"
5438,"train"
5439,"test"
5440,"train"
5441,"test"
5442,"train"
5443,"train"
5444,"train"
5445,"train"
5446,"train"
5447,"train"
5448,"test"
5449,"train"
5450,"train"
5451,"train"
5452,"test"
5453,"test"
5454,"test"
5455,"test"
5456,"train"
5457,"train"
5458,"train"
5459,"train"
5460,"train"
5461,"test"
5462,"test"
5463,"train"
5464,"test"
5465,"test"
5466,"train"
5467,"train"
5468,"train"
5469,"train"
5470,"train"
5471,"train"
5472,"test"
5473,"test"
5474,"train"
5475,"test"
5476,"train"
5477,"train"
5478,"train"
5479,"train"
5480,"train"
5481,"test"
5482,"test"
5483,"train"
5484,"train"
5485,"train"
5486,"train"
5487,"train"
5488,"train"
5489,"test"
5490,"train"
5491,"test"
5492,"train"
5493,"train"
5494,"train"
5495,"train"
5496,"test"
5497,"train"
5498,"train"
5499,"test"
5500,"train"
5501,"train"
5502,"train"
5503,"train"
5504,"train"
5505,"train"
5506,"test"
5507,"train"
5508,"train"
5509,"train"
5510,"train"
5511,"test"
5512,"train"
5513,"test"
5514,"train"
5515,"test"
5516,"test"
5517,"train"
5518,"train"
5519,"train"
5520,"train"
5521,"train"
5522,"train"
5523,"train"
5524,"train"
5525,"test"
5526,"train"
5527,"train"
5528,"train"
5529,"test"
5530,"train"
5531,"train"
5532,"test"
5533,"train"
5534,"test"
5535,"test"
5536,"test"
5537,"train"
5538,"train"
5539,"test"
5540,"train"
5541,"train"
5542,"train"
5543,"train"
5544,"train"
5545,"test"
5546,"train"
5547,"train"
5548,"test"
5549,"train"
5550,"train"
5551,"train"
5552,"train"
5553,"train"
5554,"test"
5555,"test"
5556,"train"
5557,"test"
5558,"test"
5559,"train"
5560,"train"
5561,"train"
5562,"train"
5563,"test"
5564,"test"
5565,"train"
5566,"test"
5567,"test"
5568,"test"
5569,"test"
5570,"train"
5571,"train"
5572,"test"
5573,"train"
5574,"train"
5575,"train"
5576,"test"
5577,"train"
5578,"train"
5579,"test"
5580,"train"
5581,"train"
5582,"train"
5583,"test"
5584,"test"
5585,"train"
5586,"train"
5587,"train"
5588,"test"
5589,"train"
5590,"train"
5591,"train"
5592,"train"
5593,"train"
5594,"test"
5595,"train"
5596,"train"
5597,"train"
5598,"train"
5599,"train"
5600,"train"
5601,"train"
5602,"train"
5603,"train"
5604,"train"
5605,"test"
5606,"train"
5607,"train"
5608,"test"
5609,"test"
5610,"train"
5611,"train"
5612,"test"
5613,"test"
5614,"train"
5615,"train"
5616,"train"
5617,"train"
5618,"train"
5619,"test"
5620,"train"
5621,"test"
5622,"train"
5623,"train"
5624,"train"
5625,"train"
5626,"train"
5627,"train"
5628,"train"
5629,"train"
5630,"test"
5631,"train"
5632,"test"
5633,"train"
5634,"train"
5635,"train"
5636,"test"
5637,"train"
5638,"test"
5639,"test"
5640,"train"
5641,"train"
5642,"test"
5643,"test"
5644,"train"
5645,"train"
5646,"train"
5647,"train"
5648,"train"
5649,"train"
5650,"train"
5651,"train"
5652,"test"
5653,"train"
5654,"train"
5655,"train"
5656,"train"
5657,"test"
5658,"test"
5659,"test"
5660,"train"
5661,"train"
5662,"test"
5663,"train"
5664,"train"
5665,"test"
5666,"train"
5667,"test"
5668,"train"
5669,"test"
5670,"train"
5671,"test"
5672,"test"
5673,"train"
5674,"train"
5675,"train"
5676,"test"
5677,"train"
5678,"test"
5679,"train"
5680,"train"
5681,"test"
5682,"train"
5683,"train"
5684,"test"
5685,"train"
5686,"train"
5687,"train"
5688,"train"
5689,"test"
5690,"train"
5691,"train"
5692,"test"
5693,"test"
5694,"train"
5695,"train"
5696,"train"
5697,"test"
5698,"train"
5699,"train"
5700,"test"
5701,"train"
5702,"train"
5703,"test"
5704,"train"
5705,"test"
5706,"train"
5707,"train"
5708,"train"
5709,"train"
5710,"train"
5711,"train"
5712,"test"
5713,"train"
5714,"test"
5715,"test"
5716,"train"
5717,"train"
5718,"train"
5719,"train"
5720,"test"
5721,"train"
5722,"train"
5723,"test"
5724,"train"
5725,"train"
5726,"train"
5727,"train"
5728,"train"
5729,"train"
5730,"test"
5731,"train"
5732,"train"
5733,"train"
5734,"train"
5735,"test"
5736,"train"
5737,"test"
5738,"train"
5739,"train"
5740,"test"
5741,"test"
5742,"train"
5743,"train"
5744,"test"
5745,"train"
5746,"train"
5747,"train"
5748,"test"
5749,"test"
5750,"test"
5751,"train"
5752,"train"
5753,"train"
5754,"train"
5755,"train"
5756,"train"
5757,"train"
5758,"test"
5759,"train"
5760,"test"
5761,"train"
5762,"train"
5763,"train"
5764,"train"
5765,"test"
5766,"test"
5767,"train"
5768,"test"
5769,"test"
5770,"test"
5771,"train"
5772,"test"
5773,"train"
5774,"train"
5775,"train"
5776,"train"
5777,"test"
5778,"test"
5779,"train"
5780,"train"
5781,"test"
5782,"train"
5783,"train"
5784,"train"
5785,"test"
5786,"test"
5787,"train"
5788,"train"
5789,"train"
5790,"test"
5791,"train"
5792,"test"
5793,"train"
5794,"train"
5795,"test"
5796,"train"
5797,"test"
5798,"train"
5799,"test"
5800,"train"
5801,"test"
5802,"train"
5803,"test"
5804,"train"
5805,"train"
5806,"train"
5807,"test"
5808,"train"
5809,"train"
5810,"train"
5811,"train"
5812,"train"
5813,"train"
5814,"train"
5815,"train"
5816,"train"
5817,"train"
5818,"train"
5819,"train"
5820,"test"
5821,"train"
5822,"train"
5823,"train"
5824,"test"
5825,"train"
5826,"test"
5827,"test"
5828,"train"
5829,"test"
5830,"train"
5831,"train"
5832,"train"
5833,"train"
5834,"train"
5835,"test"
5836,"train"
5837,"train"
5838,"test"
5839,"train"
5840,"train"
5841,"train"
5842,"train"
5843,"train"
5844,"train"
5845,"train"
5846,"train"
5847,"train"
5848,"test"
5849,"test"
5850,"test"
5851,"train"
5852,"train"
5853,"train"
5854,"train"
5855,"test"
5856,"train"
5857,"train"
5858,"train"
5859,"test"
5860,"test"
5861,"train"
5862,"test"
5863,"train"
5864,"train"
5865,"test"
5866,"test"
5867,"train"
5868,"train"
5869,"train"
5870,"test"
5871,"test"
5872,"train"
5873,"train"
5874,"train"
5875,"train"
5876,"train"
5877,"train"
5878,"train"
5879,"train"
5880,"test"
5881,"test"
5882,"train"
5883,"test"
5884,"train"
5885,"train"
5886,"train"
5887,"train"
5888,"train"
5889,"train"
5890,"train"
5891,"test"
5892,"train"
5893,"test"
5894,"train"
5895,"train"
5896,"test"
5897,"train"
5898,"test"
5899,"train"
5900,"test"
5901,"train"
5902,"train"
5903,"train"
5904,"train"
5905,"test"
5906,"test"
5907,"train"
5908,"train"
5909,"train"
5910,"test"
5911,"train"
5912,"test"
5913,"train"
5914,"train"
5915,"test"
5916,"train"
5917,"train"
5918,"train"
5919,"test"
5920,"train"
5921,"test"
5922,"train"
5923,"test"
5924,"train"
5925,"train"
5926,"test"
5927,"train"
5928,"train"
5929,"train"
5930,"train"
5931,"train"
5932,"test"
5933,"train"
5934,"train"
5935,"train"
5936,"train"
5937,"train"
5938,"train"
5939,"train"
5940,"test"
5941,"test"
5942,"train"
5943,"train"
5944,"test"
5945,"train"
5946,"train"
5947,"train"
5948,"train"
5949,"test"
5950,"test"
5951,"train"
5952,"train"
5953,"train"
5954,"train"
5955,"test"
5956,"train"
5957,"train"
5958,"test"
5959,"train"
5960,"train"
5961,"train"
5962,"train"
5963,"train"
5964,"test"
5965,"test"
5966,"train"
5967,"test"
5968,"train"
5969,"train"
5970,"train"
5971,"test"
5972,"train"
5973,"test"
5974,"train"
5975,"train"
5976,"test"
5977,"train"
5978,"test"
5979,"train"
5980,"train"
5981,"train"
5982,"train"
5983,"test"
5984,"test"
5985,"test"
5986,"train"
5987,"train"
5988,"test"
5989,"test"
5990,"train"
5991,"train"
5992,"test"
5993,"train"
5994,"train"
5995,"train"
5996,"train"
5997,"train"
5998,"test"
5999,"test"
6000,"train"
6001,"train"
6002,"train"
6003,"train"
6004,"train"
6005,"train"
6006,"train"
6007,"test"
6008,"train"
6009,"train"
6010,"train"
6011,"train"
6012,"test"
6013,"test"
6014,"train"
6015,"test"
6016,"train"
6017,"train"
6018,"train"
6019,"train"
6020,"train"
6021,"test"
6022,"train"
6023,"train"
6024,"train"
6025,"test"
6026,"test"
6027,"test"
6028,"train"
6029,"train"
6030,"train"
6031,"train"
6032,"train"
6033,"train"
6034,"train"
6035,"train"
6036,"train"
6037,"train"
6038,"test"
6039,"test"
6040,"test"
6041,"train"
6042,"train"
6043,"train"
6044,"train"
6045,"test"
6046,"train"
6047,"test"
6048,"test"
6049,"train"
6050,"train"
6051,"train"
6052,"test"
6053,"train"
6054,"train"
6055,"train"
6056,"test"
6057,"train"
6058,"train"
6059,"train"
6060,"test"
6061,"train"
6062,"train"
6063,"train"
6064,"train"
6065,"train"
6066,"test"
6067,"test"
6068,"train"
6069,"train"
6070,"train"
6071,"train"
6072,"train"
6073,"test"
6074,"test"
6075,"train"
6076,"train"
6077,"train"
6078,"train"
6079,"train"
6080,"train"
6081,"train"
6082,"train"
6083,"train"
6084,"test"
6085,"train"
6086,"train"
6087,"test"
6088,"test"
6089,"train"
6090,"test"
6091,"test"
6092,"train"
6093,"train"
6094,"train"
6095,"train"
6096,"test"
6097,"train"
6098,"train"
6099,"train"
6100,"train"
6101,"train"
6102,"train"
6103,"train"
6104,"train"
6105,"test"
6106,"train"
6107,"test"
6108,"train"
6109,"train"
6110,"train"
6111,"test"
6112,"train"
6113,"test"
6114,"test"
6115,"train"
6116,"train"
6117,"train"
6118,"train"
6119,"train"
6120,"test"
6121,"train"
6122,"test"
6123,"test"
6124,"train"
6125,"train"
6126,"train"
6127,"train"
6128,"train"
6129,"train"
6130,"train"
6131,"train"
6132,"train"
6133,"train"
6134,"train"
6135,"test"
